CUSTOMER_ID,CUSTOMER_TYPE,CUSTOMER_LIMIT,ORDER_AMOUNT
CUS0000603,STANDARD,5160.62,2279.62
CUS0000604,STANDARD,3302.26,895.11
CUS0000605,STANDARD,4871.56,3951.82
CUS0000606,STANDARD,1841.78,540.75
CUS0000607,STANDARD,3154.24,100.0
CUS0000608,PREMIUM,14710.63,6670.75
CUS0000609,STANDARD,3493.78,2392.16
CUS0000610,STANDARD,1185.16,541.99
CUS0000611,STANDARD,4225.65,877.44
CUS0000612,PREMIUM,13127.36,5977.46
CUS0000613,STANDARD,5650.68,3688.41
CUS0000614,PREMIUM,7332.88,4470.18
CUS0000615,PREMIUM,7819.33,5576.7
CUS0000616,STANDARD,6995.88,2750.56
CUS0000617,PREMIUM,10512.56,8641.22
CUS0000618,STANDARD,5864.22,2850.45
CUS0000619,PREMIUM,12062.17,2246.92
CUS0000620,STANDARD,2241.66,168.12
CUS0000621,STANDARD,4232.61,1586.24
CUS0000622,STANDARD,2604.06,2309.92
CUS0000623,STANDARD,1571.35,1501.82
CUS0000624,PREMIUM,14939.89,10000.0
CUS0000625,PREMIUM,8997.42,5708.73
CUS0000626,PREMIUM,12409.88,5570.3
CUS0000627,STANDARD,3485.35,1584.91
CUS0000628,PREMIUM,7744.76,3348.01
CUS0000629,PREMIUM,9952.57,7442.78
CUS0000630,STANDARD,5644.81,3690.67
CUS0000631,STANDARD,4984.86,1311.8
CUS0000632,STANDARD,2306.98,636.37
CUS0000633,STANDARD,5970.06,2086.43
CUS0000634,STANDARD,3912.03,1515.06
CUS0000635,STANDARD,1597.45,995.88
CUS0000636,STANDARD,6145.91,2013.74
CUS0000637,PREMIUM,8618.55,4648.03
CUS0000638,STANDARD,1953.86,1245.1
CUS0000639,STANDARD,2502.34,1305.37
CUS0000640,STANDARD,3378.05,1259.66
CUS0000641,STANDARD,4932.91,2424.27
CUS0000642,STANDARD,1796.2,644.0
CUS0000643,STANDARD,5173.58,3964.68
CUS0000644,STANDARD,1793.05,151.27
CUS0000645,PREMIUM,7819.42,2878.09
CUS0000646,STANDARD,5640.76,3171.09
CUS0000647,PREMIUM,8142.82,3346.64
CUS0000648,STANDARD,3640.6,2333.2
CUS0000649,STANDARD,3470.26,2374.78
CUS0000650,STANDARD,1602.79,1094.06
CUS0000651,STANDARD,6779.49,1810.3
CUS0000652,STANDARD,1505.49,833.75
CUS0000653,STANDARD,5673.82,3657.62
CUS0000654,STANDARD,2809.9,1308.89
CUS0000655,PREMIUM,9364.34,1692.05
CUS0000656,PREMIUM,10959.1,1960.39
CUS0000657,STANDARD,4169.72,3757.56
CUS0000658,PREMIUM,8055.86,5728.18
CUS0000659,STANDARD,5097.65,3685.89
CUS0000660,PREMIUM,7133.52,812.76
CUS0000661,STANDARD,1362.81,895.85
CUS0000662,STANDARD,4006.29,1767.48
CUS0000663,STANDARD,4219.39,2018.95
CUS0000664,STANDARD,4067.83,1293.44
CUS0000665,STANDARD,3344.39,2153.89
CUS0000666,STANDARD,1396.69,1052.71
CUS0000667,PREMIUM,7463.25,1131.21
CUS0000668,STANDARD,4652.99,1714.38
CUS0000669,PREMIUM,7955.54,4939.27
CUS0000670,STANDARD,6718.1,3414.32
CUS0000671,PREMIUM,8335.7,1855.33
CUS0000672,STANDARD,6318.49,3573.2
CUS0000673,PREMIUM,9175.84,1540.16
CUS0000674,STANDARD,1462.42,472.35
CUS0000675,STANDARD,4401.32,1328.07
CUS0000676,STANDARD,4443.47,2420.9
CUS0000677,STANDARD,1264.23,634.63
CUS0000678,STANDARD,3297.88,1107.42
CUS0000679,PREMIUM,11422.92,8690.92
CUS0000680,STANDARD,2930.81,1367.35
CUS0000681,STANDARD,1467.32,531.69
CUS0000682,PREMIUM,8434.75,6073.96
CUS0000683,PREMIUM,7551.41,2995.93
CUS0000684,PREMIUM,9618.41,4193.71
CUS0000685,STANDARD,4382.84,1493.39
CUS0000686,STANDARD,4550.15,2299.03
CUS0000687,STANDARD,6402.66,3793.77
CUS0000688,STANDARD,3460.22,756.8
CUS0000689,PREMIUM,14017.59,10000.0
CUS0000690,STANDARD,6094.04,3315.53
CUS0000691,STANDARD,2429.01,639.4
CUS0000692,PREMIUM,12693.22,2517.16
CUS0000693,PREMIUM,11158.07,6462.37
CUS0000694,PREMIUM,7679.22,915.21
CUS0000695,PREMIUM,7598.64,3715.11
CUS0000696,PREMIUM,8894.17,2329.33
CUS0000697,PREMIUM,12605.8,7567.44
CUS0000698,STANDARD,1448.12,630.24
CUS0000699,STANDARD,1932.46,381.65
CUS0000700,STANDARD,4215.55,2975.72
CUS0000701,STANDARD,2590.05,134.03
CUS0000702,STANDARD,5958.32,3042.72
CUS0000703,PREMIUM,9622.35,1324.83
CUS0000704,STANDARD,4080.76,2102.64
CUS0000705,PREMIUM,7248.66,2728.98
CUS0000706,PREMIUM,8998.82,4114.27
CUS0000707,STANDARD,1071.74,1212.7
CUS0000708,STANDARD,5942.04,2272.81
CUS0000709,STANDARD,4493.94,1576.33
CUS0000710,STANDARD,1386.83,958.24
CUS0000711,STANDARD,6430.47,4207.8
CUS0000712,STANDARD,3765.97,893.33
CUS0000713,PREMIUM,10159.99,1408.89
CUS0000714,STANDARD,2288.3,308.47
CUS0000715,PREMIUM,7277.2,3627.61
CUS0000716,STANDARD,3471.95,1246.55
CUS0000717,STANDARD,1823.42,821.58
CUS0000718,STANDARD,4784.53,3459.9
CUS0000719,PREMIUM,13255.33,4702.16
CUS0000720,STANDARD,6476.06,2813.46
CUS0000721,STANDARD,2913.27,1133.74
CUS0000722,PREMIUM,7468.73,5960.14
CUS0000723,PREMIUM,14996.85,10000.0
CUS0000724,STANDARD,2599.16,2162.33
CUS0000725,STANDARD,6978.35,2116.13
CUS0000726,PREMIUM,9838.44,7108.71
CUS0000727,STANDARD,4555.12,3223.81
CUS0000728,PREMIUM,7225.65,4713.53
CUS0000729,STANDARD,4378.65,1502.82
CUS0000730,PREMIUM,10937.81,3450.47
CUS0000731,STANDARD,2395.74,632.97
CUS0000732,STANDARD,6507.38,1198.93
CUS0000733,PREMIUM,14350.25,9739.6
CUS0000734,STANDARD,4519.66,3628.21
CUS0000735,PREMIUM,13885.36,10000.0
CUS0000736,PREMIUM,10164.76,1537.12
CUS0000737,STANDARD,1945.02,1778.0
CUS0000738,PREMIUM,12193.44,3174.98
CUS0000739,STANDARD,6573.07,4001.61
CUS0000740,STANDARD,2052.11,834.45
CUS0000741,STANDARD,5372.99,4554.48
CUS0000742,STANDARD,6965.7,4935.18
CUS0000743,STANDARD,6526.23,4793.55
CUS0000744,STANDARD,6620.13,1559.11
CUS0000745,STANDARD,6894.28,1884.97
CUS0000746,STANDARD,5253.79,3262.43
CUS0000747,STANDARD,2591.27,279.56
CUS0000748,STANDARD,1648.21,100.0
CUS0000749,PREMIUM,14752.81,10000.0
CUS0000750,STANDARD,4276.14,710.71
CUS0000751,PREMIUM,12207.76,6755.52
CUS0000752,STANDARD,6074.57,1680.18
CUS0000753,PREMIUM,7593.6,1539.02
CUS0000754,PREMIUM,11376.37,7882.92
CUS0000755,STANDARD,4681.87,1581.26
CUS0000756,PREMIUM,8319.98,5671.01
CUS0000757,STANDARD,2233.3,717.53
CUS0000758,PREMIUM,12839.79,3449.66
CUS0000759,STANDARD,1297.81,989.07
CUS0000760,STANDARD,3164.97,1058.4
CUS0000761,STANDARD,4601.29,629.0
CUS0000762,STANDARD,2750.87,776.63
CUS0000763,STANDARD,3384.8,1658.37
CUS0000764,STANDARD,4264.76,1363.9
CUS0000765,STANDARD,3674.65,1009.79
CUS0000766,STANDARD,2611.37,626.05
CUS0000767,STANDARD,1514.24,557.28
CUS0000768,PREMIUM,11717.81,6053.48
CUS0000769,PREMIUM,10349.06,5281.25
CUS0000770,STANDARD,6289.92,2304.9
CUS0000771,PREMIUM,12714.45,6140.66
CUS0000772,PREMIUM,12420.28,6255.09
CUS0000773,PREMIUM,8383.03,7086.86
CUS0000774,PREMIUM,8009.49,3662.94
CUS0000775,STANDARD,6983.62,4098.69
CUS0000776,STANDARD,6464.83,4350.48
CUS0000777,STANDARD,3384.13,887.17
CUS0000778,STANDARD,6240.8,4183.23
CUS0000779,STANDARD,3517.56,1020.43
CUS0000780,STANDARD,5550.26,4630.67
CUS0000781,STANDARD,1605.94,517.84
CUS0000782,STANDARD,3465.34,1261.28
CUS0000783,STANDARD,1224.79,100.0
CUS0000784,STANDARD,5161.97,1045.91
CUS0000785,STANDARD,2425.48,1929.54
CUS0000786,PREMIUM,7161.86,4617.04
CUS0000787,STANDARD,3949.72,1918.0
CUS0000788,PREMIUM,8075.08,6257.45
CUS0000789,PREMIUM,9155.36,3732.08
CUS0000790,STANDARD,2268.34,1776.11
CUS0000791,PREMIUM,13937.51,9419.08
CUS0000792,STANDARD,2866.74,939.32
CUS0000793,PREMIUM,14034.66,1380.62
CUS0000794,PREMIUM,13695.81,3717.91
CUS0000795,PREMIUM,12637.07,4010.8
CUS0000796,STANDARD,4812.46,429.1
CUS0000797,STANDARD,4564.26,1394.28
CUS0000798,STANDARD,3098.56,1059.01
CUS0000799,PREMIUM,12510.8,3634.16
CUS0000800,STANDARD,4433.55,3795.07
CUS0000801,STANDARD,5066.17,1370.38
CUS0000802,STANDARD,5681.82,3129.93
CUS0000803,PREMIUM,12178.97,5851.26
CUS0000804,STANDARD,5830.51,2296.77
CUS0000805,STANDARD,3542.84,1136.65
CUS0000806,STANDARD,3800.19,2505.76
CUS0000807,STANDARD,1613.87,901.6
CUS0000808,PREMIUM,9993.84,5637.04
CUS0000809,STANDARD,1648.63,726.89
CUS0000810,STANDARD,6168.95,1955.69
CUS0000811,PREMIUM,9390.33,2190.03
CUS0000812,PREMIUM,13443.44,8994.95
CUS0000813,STANDARD,5084.53,3231.02
CUS0000814,PREMIUM,9075.41,3454.87
CUS0000815,STANDARD,5248.41,2316.38
CUS0000816,PREMIUM,8778.91,4448.25
CUS0000817,PREMIUM,12374.95,5977.51
CUS0000818,PREMIUM,14011.96,2775.45
CUS0000819,STANDARD,2551.91,1962.08
CUS0000820,STANDARD,5078.27,1290.23
CUS0000821,STANDARD,5465.26,2009.43
CUS0000822,STANDARD,2563.36,1135.18
CUS0000823,STANDARD,6198.36,3596.18
CUS0000824,STANDARD,6336.56,3221.07
CUS0000825,STANDARD,2790.13,738.84
CUS0000826,STANDARD,2201.78,920.25
CUS0000827,PREMIUM,10660.57,3642.71
CUS0000828,PREMIUM,10900.65,5581.96
CUS0000829,STANDARD,1028.28,560.91
CUS0000830,STANDARD,5586.9,2736.91
CUS0000831,STANDARD,4686.88,2450.44
CUS0000832,PREMIUM,10066.53,971.9
CUS0000833,STANDARD,1084.46,686.27
CUS0000834,STANDARD,5060.49,2474.81
CUS0000835,STANDARD,3066.1,466.88
CUS0000836,STANDARD,2002.12,1153.02
CUS0000837,STANDARD,5366.99,2615.03
CUS0000838,PREMIUM,14963.78,5487.77
CUS0000839,STANDARD,2130.56,2045.23
CUS0000840,STANDARD,2370.51,1074.89
CUS0000841,PREMIUM,11717.54,2424.41
CUS0000842,STANDARD,1224.18,629.34
CUS0000843,STANDARD,1291.52,1190.38
CUS0000844,STANDARD,1118.45,568.64
CUS0000845,STANDARD,4283.69,1504.01
CUS0000846,STANDARD,4781.87,1647.78
CUS0000847,STANDARD,2619.86,1009.82
CUS0000848,PREMIUM,7839.31,4345.91
CUS0000849,STANDARD,1637.58,100.0
CUS0000850,STANDARD,4138.88,1201.62
CUS0000851,STANDARD,1236.43,260.93
CUS0000852,PREMIUM,9644.83,1154.6
CUS0000853,PREMIUM,13681.86,7424.76
CUS0000854,STANDARD,4070.23,2069.86
CUS0000855,STANDARD,2386.96,1686.65
CUS0000856,STANDARD,1598.85,100.0
CUS0000857,STANDARD,5809.58,2091.19
CUS0000858,STANDARD,5549.22,1085.17
CUS0000859,STANDARD,2023.07,646.33
CUS0000860,STANDARD,6270.85,1350.07
CUS0000861,STANDARD,3404.67,2405.74
CUS0000862,STANDARD,6104.03,4177.08
CUS0000863,PREMIUM,7904.45,4201.08
CUS0000864,PREMIUM,8275.16,3328.15
CUS0000865,PREMIUM,12427.15,2699.25
CUS0000866,STANDARD,1172.9,1017.79
CUS0000867,PREMIUM,8045.24,5600.84
CUS0000868,STANDARD,1275.83,175.46
CUS0000869,PREMIUM,12423.43,7993.73
CUS0000870,STANDARD,6867.37,3745.09
CUS0000871,STANDARD,5203.48,1028.97
CUS0000872,STANDARD,3074.5,1647.82
CUS0000873,PREMIUM,11466.75,8629.97
CUS0000874,STANDARD,1941.56,1699.69
CUS0000875,PREMIUM,7598.92,3115.98
CUS0000876,PREMIUM,7402.81,2037.66
CUS0000877,STANDARD,2410.0,1316.75
CUS0000878,STANDARD,6139.54,2154.02
CUS0000879,STANDARD,4920.24,757.88
CUS0000880,STANDARD,1001.02,268.0
CUS0000881,STANDARD,2827.59,995.77
CUS0000882,STANDARD,6702.13,1929.11
CUS0000883,STANDARD,3726.76,1953.72
CUS0000884,STANDARD,4943.0,2585.46
CUS0000885,PREMIUM,8773.98,3303.82
CUS0000886,PREMIUM,9335.87,4546.91
CUS0000887,STANDARD,1984.93,610.5
CUS0000888,PREMIUM,7855.69,3832.18
CUS0000889,PREMIUM,10143.17,4540.86
CUS0000890,PREMIUM,7862.13,3493.87
CUS0000891,PREMIUM,11710.49,7451.09
CUS0000892,STANDARD,6737.14,1307.49
CUS0000893,STANDARD,1291.43,1313.48
CUS0000894,STANDARD,4050.0,2693.7
CUS0000895,STANDARD,5382.97,909.46
CUS0000896,STANDARD,6296.18,2736.06
CUS0000897,PREMIUM,14327.28,8852.25
CUS0000898,PREMIUM,14763.93,5789.81
CUS0000899,STANDARD,5200.09,3043.24
CUS0000900,PREMIUM,13885.66,8743.47
CUS0000901,STANDARD,2205.33,974.66
CUS0000902,STANDARD,5034.24,4111.71
CUS0000903,PREMIUM,11031.15,6286.84
CUS0000904,STANDARD,3113.43,1428.9
CUS0000905,STANDARD,3504.87,2526.7
CUS0000906,STANDARD,6083.81,4073.41
CUS0000907,STANDARD,1871.96,765.38
CUS0000908,PREMIUM,8287.48,2242.03
CUS0000909,PREMIUM,12524.76,4093.67
CUS0000910,STANDARD,5884.16,1378.56
CUS0000911,PREMIUM,13918.73,8686.55
CUS0000912,STANDARD,5705.84,3548.79
CUS0000913,STANDARD,6558.91,2891.95
CUS0000914,PREMIUM,9501.23,4135.19
CUS0000915,STANDARD,4723.37,3424.47
CUS0000916,PREMIUM,14291.89,8626.16
CUS0000917,PREMIUM,11372.92,6217.03
CUS0000918,PREMIUM,9353.42,2279.68
CUS0000919,STANDARD,2042.77,816.24
CUS0000920,STANDARD,4339.59,913.05
CUS0000921,STANDARD,2983.38,1435.23
CUS0000922,STANDARD,2935.78,830.47
CUS0000923,STANDARD,4971.34,2276.9
CUS0000924,STANDARD,5704.19,1559.57
CUS0000925,STANDARD,1409.06,555.08
CUS0000926,STANDARD,1551.67,108.78
CUS0000927,STANDARD,3164.79,1053.07
CUS0000928,STANDARD,6979.79,5203.53
CUS0000929,STANDARD,5013.63,2469.95
CUS0000930,STANDARD,4726.79,3827.98
CUS0000931,STANDARD,6495.59,4832.21
CUS0000932,STANDARD,2696.97,2312.3
CUS0000933,STANDARD,5816.9,1939.77
CUS0000934,PREMIUM,8540.1,4374.32
CUS0000935,STANDARD,6737.66,2718.38
CUS0000936,STANDARD,5022.01,3586.61
CUS0000937,STANDARD,1623.56,976.25
CUS0000938,PREMIUM,13201.65,7734.89
CUS0000939,PREMIUM,8230.04,3300.33
CUS0000940,STANDARD,1325.61,927.62
CUS0000941,STANDARD,2365.87,552.97
CUS0000942,STANDARD,3598.15,575.66
CUS0000943,STANDARD,4848.54,2839.48
CUS0000944,STANDARD,5205.29,1213.07
CUS0000945,STANDARD,5721.35,1365.53
CUS0000946,PREMIUM,10501.41,4115.34
CUS0000947,STANDARD,4200.81,712.11
CUS0000948,PREMIUM,11365.8,8419.54
CUS0000949,STANDARD,6485.01,4486.81
CUS0000950,STANDARD,6696.79,3319.53
CUS0000951,STANDARD,1030.18,570.43
CUS0000952,PREMIUM,9437.53,6290.75
CUS0000953,STANDARD,3475.93,1931.79
CUS0000954,STANDARD,2324.73,1285.19
CUS0000955,STANDARD,5797.96,4390.11
CUS0000956,PREMIUM,14954.5,6373.71
CUS0000957,STANDARD,1404.18,462.53
CUS0000958,STANDARD,2985.11,721.9
CUS0000959,STANDARD,4717.09,3261.65
CUS0000960,STANDARD,4698.05,1559.23
CUS0000961,STANDARD,3186.96,952.7
CUS0000962,STANDARD,2477.05,871.63
CUS0000963,STANDARD,6040.66,1404.95
CUS0000964,PREMIUM,10702.79,3563.43
CUS0000965,STANDARD,2054.62,1419.73
CUS0000966,PREMIUM,8120.01,3636.74
CUS0000967,PREMIUM,7611.7,681.55
CUS0000968,STANDARD,1187.17,507.41
CUS0000969,STANDARD,6437.82,3173.0
CUS0000970,PREMIUM,10776.83,6791.42
CUS0000971,STANDARD,5632.87,3245.41
CUS0000972,STANDARD,4062.47,1536.76
CUS0000973,STANDARD,6087.89,4159.91
CUS0000974,STANDARD,4084.82,1363.54
CUS0000975,PREMIUM,12275.31,9778.93
CUS0000976,STANDARD,3152.77,785.84
CUS0000977,STANDARD,3216.61,124.82
CUS0000978,PREMIUM,9890.01,4195.2
CUS0000979,STANDARD,6883.54,2453.62
CUS0000980,STANDARD,5977.88,3854.64
CUS0000981,STANDARD,2043.1,1004.47
CUS0000982,STANDARD,6012.81,2652.23
CUS0000983,PREMIUM,11130.97,4230.48
CUS0000984,STANDARD,3892.66,2037.49
CUS0000985,STANDARD,1993.63,450.42
CUS0000986,STANDARD,2121.43,967.35
CUS0000987,STANDARD,2382.08,1811.06
CUS0000988,STANDARD,3872.89,619.76
CUS0000989,PREMIUM,7179.57,1008.27
CUS0000990,STANDARD,4777.24,681.05
CUS0000991,STANDARD,2549.56,1034.51
CUS0000992,STANDARD,4381.63,714.82
CUS0000993,STANDARD,2700.73,381.38
CUS0000994,PREMIUM,13938.42,3388.41
CUS0000995,STANDARD,5767.7,3571.14
CUS0000996,STANDARD,2587.12,1412.87
CUS0000997,STANDARD,4543.58,1070.74
CUS0000998,STANDARD,2214.09,1558.02
CUS0000999,STANDARD,1897.37,293.51
CUS0001000,STANDARD,1234.22,803.98
