CUSTOMER_ID,CUSTOMER_TYPE,CUSTOMER_LIMIT,ORDER_AMOUNT
CUS0000599,STANDARD,2921.82,6195.2
CUS0000600,STANDARD,4394.41,6731.36
CUS0000601,STANDARD,9931.22,619.66
CUS0000602,STANDARD,11043.01,1095.39
CUS0000603,PREMIUM,1072.54,5548.49
CUS0000604,PREMIUM,6696.7,9356.82
CUS0000605,PREMIUM,7684.28,2074.61
CUS0000606,PREMIUM,5496.35,6494.39
CUS0000607,PREMIUM,2252.45,5783.92
CUS0000608,STANDARD,11123.65,9373.03
CUS0000609,PREMIUM,3450.91,8834.23
CUS0000610,STANDARD,13874.89,9972.0
CUS0000611,STANDARD,7935.37,9372.43
CUS0000612,PREMIUM,13964.56,8779.76
CUS0000613,STANDARD,8951.47,1162.28
CUS0000614,PREMIUM,4983.86,9892.08
CUS0000615,STANDARD,7914.77,9391.75
CUS0000616,PREMIUM,7552.29,2008.83
CUS0000617,STANDARD,3274.92,4643.25
CUS0000618,STANDARD,3606.79,7392.52
CUS0000619,PREMIUM,8948.94,7597.1
CUS0000620,STANDARD,12986.05,8980.72
CUS0000621,PREMIUM,8213.93,958.7
CUS0000622,STANDARD,3586.94,1492.06
CUS0000623,STANDARD,4472.66,2681.77
CUS0000624,STANDARD,11552.59,9544.94
CUS0000625,STANDARD,11120.36,213.21
CUS0000626,STANDARD,10698.76,715.03
CUS0000627,STANDARD,5295.29,4113.62
CUS0000628,STANDARD,13531.66,7065.21
CUS0000629,STANDARD,2643.82,9169.69
CUS0000630,STANDARD,9604.76,2269.37
CUS0000631,STANDARD,3144.6,7502.57
CUS0000632,STANDARD,6821.84,5537.42
CUS0000633,STANDARD,8525.25,6674.53
CUS0000634,STANDARD,4464.52,7571.92
CUS0000635,PREMIUM,2146.18,4522.8
CUS0000636,PREMIUM,2093.44,5685.27
CUS0000637,STANDARD,8667.09,5104.32
CUS0000638,STANDARD,3097.93,3348.36
CUS0000639,STANDARD,2627.36,2133.47
CUS0000640,STANDARD,2273.18,5152.72
CUS0000641,PREMIUM,7348.05,5181.15
CUS0000642,STANDARD,1808.31,4677.55
CUS0000643,PREMIUM,11125.92,4019.89
CUS0000644,PREMIUM,11441.26,5825.28
CUS0000645,STANDARD,5823.4,731.22
CUS0000646,PREMIUM,14084.16,783.29
CUS0000647,PREMIUM,1444.29,4147.78
CUS0000648,PREMIUM,11721.59,9785.5
CUS0000649,STANDARD,6885.07,9929.28
CUS0000650,STANDARD,13174.68,9077.0
CUS0000651,STANDARD,10558.22,6651.75
CUS0000652,STANDARD,10149.48,3542.92
CUS0000653,STANDARD,8521.62,5335.54
CUS0000654,PREMIUM,4117.66,134.39
CUS0000655,STANDARD,5177.08,6767.65
CUS0000656,STANDARD,8447.07,8251.27
CUS0000657,STANDARD,5846.24,2828.93
CUS0000658,PREMIUM,11150.34,1217.16
CUS0000659,PREMIUM,6869.37,7683.93
CUS0000660,PREMIUM,1219.04,2140.21
CUS0000661,STANDARD,1470.07,6018.07
CUS0000662,PREMIUM,1681.47,7431.36
CUS0000663,STANDARD,4280.75,2250.97
CUS0000664,PREMIUM,1790.22,5088.57
CUS0000665,STANDARD,12421.01,7342.02
CUS0000666,STANDARD,9370.85,6758.07
CUS0000667,STANDARD,5224.7,1518.28
CUS0000668,STANDARD,4094.6,3074.96
CUS0000669,STANDARD,14279.28,8809.17
CUS0000670,PREMIUM,9763.9,4329.29
CUS0000671,STANDARD,14612.06,9421.71
CUS0000672,STANDARD,12001.26,3255.47
CUS0000673,STANDARD,3089.05,3826.96
CUS0000674,PREMIUM,7629.26,8508.48
CUS0000675,STANDARD,10906.08,8077.18
CUS0000676,PREMIUM,8873.4,9681.08
CUS0000677,STANDARD,2877.3,2504.3
CUS0000678,STANDARD,10053.88,9230.04
CUS0000679,PREMIUM,2294.5,7273.39
CUS0000680,STANDARD,4758.46,6769.35
CUS0000681,STANDARD,13230.69,1962.82
CUS0000682,PREMIUM,11140.27,5632.62
CUS0000683,STANDARD,13172.63,3396.35
CUS0000684,PREMIUM,1214.67,9377.88
CUS0000685,PREMIUM,2642.43,9995.76
CUS0000686,STANDARD,4396.3,6083.58
CUS0000687,STANDARD,13811.77,5565.58
CUS0000688,PREMIUM,6329.26,5383.14
CUS0000689,STANDARD,4661.86,5176.88
CUS0000690,STANDARD,2380.52,9815.05
CUS0000691,STANDARD,12756.24,9151.87
CUS0000692,STANDARD,6795.02,5668.99
CUS0000693,STANDARD,3042.92,2681.66
CUS0000694,PREMIUM,9108.0,4234.02
CUS0000695,STANDARD,5618.11,3860.41
CUS0000696,PREMIUM,7990.22,6580.62
CUS0000697,STANDARD,4602.57,8233.76
CUS0000698,PREMIUM,9983.72,4956.9
CUS0000699,STANDARD,12129.66,1775.73
CUS0000700,PREMIUM,7836.43,9177.3
CUS0000701,STANDARD,9985.33,681.45
CUS0000702,STANDARD,12853.76,9457.36
CUS0000703,STANDARD,11700.74,4182.68
CUS0000704,PREMIUM,4240.07,7100.98
CUS0000705,STANDARD,8080.26,3794.69
CUS0000706,STANDARD,10334.57,6203.54
CUS0000707,STANDARD,7829.96,165.46
CUS0000708,STANDARD,1165.91,5341.23
CUS0000709,STANDARD,14684.71,269.71
CUS0000710,PREMIUM,10436.46,8081.06
CUS0000711,PREMIUM,2498.23,1053.51
CUS0000712,STANDARD,3687.05,5311.91
CUS0000713,PREMIUM,4742.55,4029.27
CUS0000714,STANDARD,6684.38,5693.52
CUS0000715,PREMIUM,4162.0,6872.01
CUS0000716,PREMIUM,10152.3,8596.37
CUS0000717,PREMIUM,2309.01,3854.71
CUS0000718,STANDARD,1785.61,193.56
CUS0000719,STANDARD,7998.02,4395.71
CUS0000720,PREMIUM,8921.99,8593.81
CUS0000721,STANDARD,8394.23,521.26
CUS0000722,STANDARD,13153.64,8886.79
CUS0000723,STANDARD,1651.87,836.05
CUS0000724,PREMIUM,13590.36,5678.75
CUS0000725,STANDARD,14002.73,3213.4
CUS0000726,PREMIUM,9218.51,7547.32
CUS0000727,PREMIUM,6576.14,861.68
CUS0000728,STANDARD,4366.61,8363.04
CUS0000729,STANDARD,13551.36,3384.13
CUS0000730,PREMIUM,2959.31,9885.93
CUS0000731,PREMIUM,8011.1,9745.8
CUS0000732,STANDARD,7119.24,8402.88
CUS0000733,STANDARD,11766.08,9553.1
CUS0000734,STANDARD,11829.77,393.29
CUS0000735,STANDARD,14896.2,4956.97
CUS0000736,STANDARD,14176.0,4375.29
CUS0000737,STANDARD,10249.41,948.37
CUS0000738,STANDARD,12172.77,7159.77
CUS0000739,STANDARD,3159.09,7145.6
CUS0000740,STANDARD,11355.17,3235.11
CUS0000741,STANDARD,1072.73,3151.85
CUS0000742,STANDARD,4776.73,1411.82
CUS0000743,STANDARD,7283.81,5591.93
CUS0000744,STANDARD,1367.67,3603.75
CUS0000745,STANDARD,9372.61,3311.86
CUS0000746,STANDARD,5085.86,3939.22
CUS0000747,STANDARD,13615.9,9061.55
CUS0000748,PREMIUM,9007.45,1778.87
CUS0000749,STANDARD,2943.76,3081.2
CUS0000750,STANDARD,1885.74,4403.3
CUS0000751,STANDARD,7779.24,861.52
CUS0000752,STANDARD,4452.26,6287.83
CUS0000753,STANDARD,3737.68,1159.03
CUS0000754,STANDARD,14283.53,3388.95
CUS0000755,STANDARD,12257.07,3362.46
CUS0000756,STANDARD,12416.66,8609.13
CUS0000757,PREMIUM,2905.74,3274.59
CUS0000758,PREMIUM,3811.92,3210.41
CUS0000759,PREMIUM,14562.15,2985.34
CUS0000760,STANDARD,7874.1,5801.2
CUS0000761,STANDARD,6264.77,8183.3
CUS0000762,STANDARD,2594.43,5682.12
CUS0000763,STANDARD,8638.81,6848.96
CUS0000764,STANDARD,14342.06,4670.06
CUS0000765,PREMIUM,7138.37,2984.18
CUS0000766,STANDARD,12465.52,7977.0
CUS0000767,STANDARD,7990.25,6370.03
CUS0000768,STANDARD,10221.28,7180.84
CUS0000769,PREMIUM,2035.51,9907.94
CUS0000770,STANDARD,6611.27,5115.47
CUS0000771,PREMIUM,10683.92,5482.09
CUS0000772,PREMIUM,6033.41,8965.47
CUS0000773,STANDARD,9934.53,941.32
CUS0000774,PREMIUM,10206.42,3614.59
CUS0000775,STANDARD,1620.15,9837.72
CUS0000776,STANDARD,6594.65,7551.56
CUS0000777,PREMIUM,7026.38,204.42
CUS0000778,STANDARD,8149.47,5236.1
CUS0000779,STANDARD,9053.3,4513.21
CUS0000780,STANDARD,11812.79,5927.04
CUS0000781,STANDARD,5829.54,343.17
CUS0000782,STANDARD,6823.66,9621.11
CUS0000783,STANDARD,14169.47,1502.58
CUS0000784,STANDARD,7374.66,2147.99
CUS0000785,STANDARD,7666.28,4437.84
CUS0000786,STANDARD,5464.73,3072.61
CUS0000787,PREMIUM,2611.19,8506.88
CUS0000788,STANDARD,10479.95,1727.11
CUS0000789,PREMIUM,4414.78,1827.09
CUS0000790,STANDARD,8837.89,9588.78
CUS0000791,STANDARD,6670.66,1926.07
CUS0000792,STANDARD,7049.88,389.0
CUS0000793,STANDARD,3762.54,5962.81
CUS0000794,STANDARD,10866.3,2137.27
CUS0000795,PREMIUM,12322.22,719.38
CUS0000796,STANDARD,13207.71,1950.9
CUS0000797,STANDARD,7405.71,2697.3
CUS0000798,PREMIUM,8388.01,6427.17
CUS0000799,STANDARD,9558.32,5911.35
CUS0000800,STANDARD,12837.25,6211.89
CUS0000801,PREMIUM,10883.84,3044.7
CUS0000802,STANDARD,2186.53,1426.08
CUS0000803,STANDARD,5275.32,1912.14
CUS0000804,STANDARD,8151.55,4240.57
CUS0000805,STANDARD,6371.94,1938.96
CUS0000806,STANDARD,10708.06,6488.07
CUS0000807,PREMIUM,8768.78,4947.46
CUS0000808,STANDARD,5404.12,4564.91
CUS0000809,STANDARD,6026.55,194.88
CUS0000810,STANDARD,12413.02,9641.91
CUS0000811,STANDARD,7929.58,6878.5
CUS0000812,STANDARD,12758.49,4938.13
CUS0000813,STANDARD,1432.05,7634.46
CUS0000814,STANDARD,4847.94,5422.33
CUS0000815,STANDARD,7402.5,7450.93
CUS0000816,PREMIUM,8696.17,1220.79
CUS0000817,STANDARD,11851.58,8250.5
CUS0000818,STANDARD,12516.55,511.94
CUS0000819,PREMIUM,8648.95,9898.78
CUS0000820,STANDARD,12620.99,7538.32
CUS0000821,STANDARD,14990.38,4552.35
CUS0000822,STANDARD,12434.2,4446.79
CUS0000823,PREMIUM,11858.84,2445.77
CUS0000824,PREMIUM,9230.93,3571.25
CUS0000825,PREMIUM,9858.79,1743.22
CUS0000826,STANDARD,3892.68,2148.73
CUS0000827,STANDARD,5911.42,2882.74
CUS0000828,STANDARD,5531.15,7070.13
CUS0000829,STANDARD,4742.8,8594.37
CUS0000830,PREMIUM,10510.19,1042.73
CUS0000831,PREMIUM,11999.67,9195.81
CUS0000832,PREMIUM,13138.67,1356.19
CUS0000833,PREMIUM,4495.48,7142.81
CUS0000834,PREMIUM,11660.63,6794.72
CUS0000835,STANDARD,9083.96,2760.3
CUS0000836,STANDARD,7327.88,6372.91
CUS0000837,PREMIUM,2303.33,5204.57
CUS0000838,STANDARD,14108.71,3753.8
CUS0000839,PREMIUM,5582.05,124.48
CUS0000840,PREMIUM,11258.14,7336.23
CUS0000841,STANDARD,10298.01,3646.41
CUS0000842,STANDARD,8481.94,2256.52
CUS0000843,STANDARD,3965.92,2758.51
CUS0000844,PREMIUM,5728.57,5821.54
CUS0000845,STANDARD,7794.73,3503.02
CUS0000846,STANDARD,1677.73,1085.79
CUS0000847,PREMIUM,7434.14,1329.95
CUS0000848,PREMIUM,7178.0,106.69
CUS0000849,PREMIUM,3832.45,6917.06
CUS0000850,STANDARD,10099.96,1673.88
CUS0000851,PREMIUM,4836.27,6580.42
CUS0000852,STANDARD,6205.81,9047.62
CUS0000853,STANDARD,6548.78,3124.54
CUS0000854,STANDARD,4278.01,6589.3
CUS0000855,PREMIUM,1015.21,4820.39
CUS0000856,STANDARD,4166.67,6831.83
CUS0000857,STANDARD,10738.36,8189.38
CUS0000858,PREMIUM,6912.4,1408.53
CUS0000859,STANDARD,6362.98,7334.56
CUS0000860,STANDARD,5386.92,8821.79
CUS0000861,STANDARD,11828.45,7556.26
CUS0000862,STANDARD,14901.16,1514.25
CUS0000863,STANDARD,1118.65,6535.2
CUS0000864,STANDARD,11114.05,6317.99
CUS0000865,STANDARD,6763.94,6897.01
CUS0000866,PREMIUM,2213.63,1094.6
CUS0000867,PREMIUM,9254.03,3901.92
CUS0000868,PREMIUM,5403.05,1484.32
CUS0000869,STANDARD,2179.48,5578.63
CUS0000870,STANDARD,9506.3,7811.8
CUS0000871,STANDARD,12870.49,6618.21
CUS0000872,STANDARD,8248.49,5144.27
CUS0000873,PREMIUM,5137.59,640.23
CUS0000874,PREMIUM,14365.4,4999.39
CUS0000875,STANDARD,7994.16,5979.9
CUS0000876,STANDARD,14687.76,9870.14
CUS0000877,PREMIUM,2847.76,8622.06
CUS0000878,STANDARD,6115.77,6861.13
CUS0000879,PREMIUM,14362.34,7726.63
CUS0000880,STANDARD,1945.46,2695.63
CUS0000881,STANDARD,1846.56,7913.97
CUS0000882,STANDARD,9799.99,5060.38
CUS0000883,STANDARD,10825.35,916.04
CUS0000884,STANDARD,9624.66,2846.93
CUS0000885,STANDARD,8158.27,2111.66
CUS0000886,PREMIUM,8509.46,3968.24
CUS0000887,STANDARD,12683.37,6842.45
CUS0000888,STANDARD,10781.46,7326.59
CUS0000889,PREMIUM,1810.68,953.51
CUS0000890,STANDARD,7347.21,6127.44
CUS0000891,STANDARD,11383.71,7432.52
CUS0000892,STANDARD,10910.61,7044.85
CUS0000893,STANDARD,14342.23,5277.75
CUS0000894,PREMIUM,11090.72,1752.93
CUS0000895,STANDARD,11935.74,2760.77
CUS0000896,PREMIUM,11800.02,390.63
CUS0000897,PREMIUM,4807.73,732.33
CUS0000898,PREMIUM,9073.12,862.99
CUS0000899,STANDARD,6041.73,5046.14
CUS0000900,STANDARD,6147.63,2625.65
CUS0000901,STANDARD,9034.77,7255.51
CUS0000902,STANDARD,8123.55,535.98
CUS0000903,PREMIUM,4423.72,4770.47
CUS0000904,STANDARD,3101.19,9318.48
CUS0000905,PREMIUM,8740.11,9148.08
CUS0000906,PREMIUM,6871.17,3285.84
CUS0000907,STANDARD,11084.03,2785.45
CUS0000908,STANDARD,6219.31,5070.21
CUS0000909,PREMIUM,3510.82,8062.95
CUS0000910,PREMIUM,14357.11,782.37
CUS0000911,STANDARD,4952.3,8463.98
CUS0000912,STANDARD,8743.28,178.89
CUS0000913,STANDARD,8893.29,3108.7
CUS0000914,STANDARD,7494.97,5957.74
CUS0000915,STANDARD,11816.59,2034.68
CUS0000916,PREMIUM,11646.75,2526.76
CUS0000917,STANDARD,6740.51,2406.68
CUS0000918,STANDARD,12754.04,8784.27
CUS0000919,PREMIUM,1020.47,6607.31
CUS0000920,PREMIUM,11181.01,1129.1
CUS0000921,STANDARD,4334.35,4971.09
CUS0000922,STANDARD,14957.43,7145.36
CUS0000923,STANDARD,13897.84,8983.15
CUS0000924,STANDARD,10811.86,3787.67
CUS0000925,PREMIUM,2188.63,1046.21
CUS0000926,STANDARD,12479.48,840.82
CUS0000927,STANDARD,7089.76,9645.76
CUS0000928,STANDARD,4653.87,3218.59
CUS0000929,PREMIUM,10810.16,7379.99
CUS0000930,STANDARD,4807.38,839.41
CUS0000931,STANDARD,11919.12,5888.61
CUS0000932,STANDARD,3301.25,4713.95
CUS0000933,STANDARD,8502.94,9649.88
CUS0000934,STANDARD,5316.31,2723.58
CUS0000935,STANDARD,3206.62,6891.94
CUS0000936,PREMIUM,10756.29,499.27
CUS0000937,PREMIUM,5589.11,1003.01
CUS0000938,STANDARD,5980.4,5183.25
CUS0000939,STANDARD,4642.34,9907.7
CUS0000940,STANDARD,6661.49,4576.79
CUS0000941,PREMIUM,4497.94,4674.23
CUS0000942,PREMIUM,2957.1,218.37
CUS0000943,PREMIUM,14755.94,1394.08
CUS0000944,PREMIUM,6211.36,6339.95
CUS0000945,STANDARD,9152.53,2662.32
CUS0000946,PREMIUM,1305.2,738.27
CUS0000947,PREMIUM,7208.04,1375.04
CUS0000948,PREMIUM,12610.99,3382.34
CUS0000949,STANDARD,7453.93,1763.09
CUS0000950,STANDARD,12503.6,4010.49
CUS0000951,STANDARD,10564.98,1810.79
CUS0000952,STANDARD,3620.12,2870.56
CUS0000953,PREMIUM,1485.09,6229.85
CUS0000954,STANDARD,5131.47,4178.72
CUS0000955,STANDARD,1853.71,2869.78
CUS0000956,STANDARD,3792.41,8858.06
CUS0000957,STANDARD,9830.56,8041.46
CUS0000958,PREMIUM,14851.65,7840.97
CUS0000959,STANDARD,8623.25,4898.33
CUS0000960,PREMIUM,8033.51,3944.97
CUS0000961,STANDARD,5464.29,2268.3
CUS0000962,PREMIUM,11899.54,680.05
CUS0000963,PREMIUM,8412.05,7691.74
CUS0000964,PREMIUM,14635.72,1091.33
CUS0000965,STANDARD,4731.38,8181.22
CUS0000966,PREMIUM,1782.72,9964.28
CUS0000967,STANDARD,12851.07,7994.17
CUS0000968,STANDARD,12749.11,8467.69
CUS0000969,STANDARD,9295.27,8081.48
CUS0000970,STANDARD,13795.72,379.25
CUS0000971,PREMIUM,14265.82,5679.7
CUS0000972,STANDARD,3635.27,9881.26
CUS0000973,PREMIUM,7891.17,3159.63
CUS0000974,STANDARD,2263.6,2402.97
CUS0000975,STANDARD,8370.28,106.77
CUS0000976,PREMIUM,3820.5,1391.85
CUS0000977,PREMIUM,13862.93,8458.41
CUS0000978,STANDARD,1306.78,5907.43
CUS0000979,PREMIUM,11841.13,8480.16
CUS0000980,PREMIUM,14447.82,3798.55
CUS0000981,PREMIUM,6538.34,1100.22
CUS0000982,STANDARD,2910.32,1659.29
CUS0000983,PREMIUM,12085.8,9610.55
CUS0000984,STANDARD,3438.84,9690.55
CUS0000985,STANDARD,14003.83,7891.22
CUS0000986,STANDARD,9245.3,1835.98
CUS0000987,STANDARD,10638.98,1360.75
CUS0000988,PREMIUM,14283.03,9492.11
CUS0000989,STANDARD,14919.96,9655.32
CUS0000990,STANDARD,9433.44,9218.28
CUS0000991,PREMIUM,4092.53,5698.95
CUS0000992,PREMIUM,2969.01,7478.9
CUS0000993,STANDARD,14753.32,1762.09
CUS0000994,PREMIUM,2242.16,7118.76
CUS0000995,STANDARD,13413.15,4521.64
CUS0000996,STANDARD,4493.57,771.17
CUS0000997,STANDARD,2512.48,112.68
CUS0000998,STANDARD,11256.18,9694.11
CUS0000999,PREMIUM,7903.15,3849.25
CUS0001000,STANDARD,2420.0,4846.94
