ORDER_ID,START_DATE,END_DATE,MIN_AMOUNT,MAX_AMOUNT,ORDER_AMOUNT,CUSTOMER_NAME
ORD0000260,2029-01-21,2021-12-19,1380.14,3533.8,2476.1,7CVFJJ50YP2KNWDQHDK3Z4T48OYY4Q
ORD0000261,2021-08-17,2025-12-12,4364.36,158.13,4643.39,YU7CG8W1RVRRGQZ3PM7
ORD0000262,2023-10-14,2027-08-07,3482.36,981.59,2783.3,AEA0G7G2WOSQMCBFDNHHFIYLHL
ORD0000263,2022-11-03,2023-04-21,2388.08,4687.29,3230.02,1UQKERDYYVDQQ
ORD0000264,2021-12-29,2024-12-09,440.05,4899.17,1083.28,L5GJ81NG2QGCEEQ2B
ORD0000265,2030-01-20,2025-07-31,829.39,3237.64,4671.18,YRJVZA6541ZE8OAY4H8WVTZDFX
ORD0000266,2025-12-29,2029-07-27,4808.54,494.24,2352.23,SML9CYMTYGW5F2MICMBP5YE8T582B
ORD0000267,2020-05-31,2023-10-21,374.67,3960.11,309.79,N738JOEC
ORD0000268,2028-03-31,2021-08-02,2495.58,193.41,4545.18,CPIALDTG3KEGH5OEM1VZUH8I
ORD0000269,2023-08-10,2029-05-19,4826.99,1144.84,323.37,VEHRJ0KX9K
ORD0000270,2024-12-01,2022-09-24,4635.81,299.42,589.84,YKB5FAALFS04INJR720PLCL5F
ORD0000271,2027-01-12,2029-04-08,3934.66,1804.48,122.39,MH7GX86O3NRD
ORD0000272,2022-03-04,2021-04-06,4003.4,3457.69,4846.01,5LKCDXSN1QV3CGD8LKB5
ORD0000273,2025-10-10,2021-04-20,447.21,1252.97,2279.62,U0MUOHUOGP0MYOE45D1JN3L
ORD0000274,2024-05-05,2024-03-09,768.38,3627.12,3196.9,MVICDRIH330KV
ORD0000275,2022-06-19,2029-12-09,1546.29,868.26,3993.37,K9OF075N43RA1PPU1OJA0CC4
ORD0000276,2028-03-23,2028-08-14,2570.66,2185.92,2032.17,G25PF9A0NIWSPFB4TK3B33IZLX3AEY
ORD0000277,2030-01-07,2027-09-30,1731.24,260.3,2186.92,8NFVD6XDHYX3C
ORD0000278,2024-02-06,2024-02-09,958.81,2838.07,428.33,NIVP8H4NOUWR61RDEXW2567H488
ORD0000279,2030-02-01,2023-04-12,2314.69,1903.91,3399.2,EM3FFZLSEGKRHJ5JN7BS08I4W02
ORD0000280,2028-04-09,2027-03-25,205.26,1026.4,207.98,O7V0VU57923TITKQO4XSDJWS3KK8SL
ORD0000281,2030-11-30,2021-12-19,4212.73,3495.01,3365.14,KPHCUI2QX
ORD0000282,2022-01-25,2022-04-20,2856.19,269.98,1653.02,JX28K8THBZ5J3UJA
ORD0000283,2030-11-17,2028-04-12,2776.11,2586.3,3271.5,4SJ2VH4CI9HTBZ
ORD0000284,2026-12-04,2029-06-06,1179.79,1851.23,1699.2,M7ORMBF82F6ZM5U6DXZJ1XYX
ORD0000285,2020-02-19,2023-03-11,1790.11,1609.62,2283.32,FN202SK10IFJNT47VEYFA0
ORD0000286,2027-03-01,2030-04-03,1439.31,956.98,2364.39,IMLYS95CTT593OBAJQT4HS0
ORD0000287,2022-01-04,2025-07-07,4543.29,3259.45,239.37,R5EX41Q4HX6BQKDJU3IWKDRX0WDSS
ORD0000288,2025-12-09,2027-03-02,4687.95,2617.95,3855.57,GK8UUTRXG8
ORD0000289,2026-07-03,2023-12-11,4134.24,163.2,2639.04,50VKGNJ6OM9789H0
ORD0000290,2025-03-01,2030-04-10,474.36,4112.34,4624.71,WTXI27VLTBHOIJOTINIF
ORD0000291,2024-10-06,2027-09-30,3838.82,647.44,192.15,1CMGC6D4HQCETAGHNMLW
ORD0000292,2020-04-29,2021-01-06,813.23,3756.37,1459.14,WWK6P6EGA7NMSK8AGN64XL2
ORD0000293,2027-07-21,2030-09-27,625.89,4190.24,4908.38,N6O0HUH3H7I5XS9CFU
ORD0000294,2025-07-15,2021-04-18,1985.43,2339.03,3707.25,2O90S1ME4XLA5GZ27FHJZZGKEX
ORD0000295,2030-12-08,2022-03-26,1759.3,3015.31,4954.24,O15RRZW4
ORD0000296,2027-06-23,2026-10-06,4755.68,4938.86,2605.93,3GHQ55OIB
ORD0000297,2021-02-11,2028-04-10,358.98,434.32,3422.73,YUJTGE753M
ORD0000298,2023-04-17,2027-06-04,2539.71,2573.49,2757.95,88BC1HY2UY23CCL9TK51ITY5H59844
ORD0000299,2026-04-21,2029-07-31,865.92,373.11,1390.62,YWSUDBCIXWBVYG1WW0WDPPP
ORD0000300,2027-04-08,2023-07-02,3003.41,4560.91,420.95,HVKB8UC3160RB4
ORD0000301,2026-08-05,2020-04-01,4930.25,1950.91,2012.47,G5GNV56VKTX1M5E8NSQDTZO
ORD0000302,2027-01-02,2028-04-30,4793.91,3616.76,2933.15,VRE741NWET6T18UM0ZQ639L
ORD0000303,2029-11-17,2020-03-17,3176.44,2629.5,1014.04,N3R81D7MX3JPJT10UEN0
ORD0000304,2022-12-29,2029-03-27,1506.52,886.86,3465.59,ZPHJMBPT3591
ORD0000305,2024-09-24,2027-04-03,4537.71,1089.75,1436.29,QR9LC
ORD0000306,2030-10-22,2028-02-07,2480.63,197.55,4311.96,UTE0XFZ
ORD0000307,2030-07-30,2029-06-01,3648.75,788.74,648.47,6H77Q5FPHUVYP1NJGLNR20QD58XH
ORD0000308,2023-07-20,2026-02-13,2176.53,3445.42,4820.25,JX4XTBCDPQ9YTXH8P2YAZQTFPTNK2U
ORD0000309,2029-11-11,2029-02-08,3857.03,2090.82,266.02,540V1GK
ORD0000310,2027-10-31,2022-12-04,2581.04,1824.1,3050.37,U3BDL2IAZMTUFHKP7I0U24
ORD0000311,2029-10-17,2028-03-30,754.2,950.05,3005.8,SMF0XLZYOBB9OF3
ORD0000312,2022-03-23,2022-12-08,3536.18,926.9,2065.07,QJFXKHA7135HONMRS5
ORD0000313,2024-04-13,2021-06-17,2213.41,1112.37,1156.28,M0L0JBSQP2PX3F
ORD0000314,2020-02-12,2025-04-04,752.7,1683.91,3495.82,NY1QEG9DDVP4WCAQ6YTZXI9CLQ
ORD0000315,2021-11-26,2025-08-25,2514.92,1761.97,2393.62,U71JQHU
ORD0000316,2020-06-29,2030-12-22,726.57,4371.23,4190.54,X1SQQ7U1KU5J92DMJDOLC4QK31H5
ORD0000317,2020-06-16,2024-12-13,1846.95,3574.24,2477.48,HJHWFNSLK6RNA7L0EP5G
ORD0000318,2029-12-13,2023-09-08,227.21,3438.43,3435.13,XGUJBF343RAVC2UIN
ORD0000319,2029-09-05,2020-07-18,4027.63,1486.47,4010.92,E9YFZQLPZFBNKYZSJHT51TIWGX6M
ORD0000320,2025-06-28,2024-12-29,4438.52,2434.55,2858.98,F1XL11FC6V3OJ577FS
ORD0000321,2025-04-01,2024-11-26,488.0,4027.57,1571.93,TP71SD9EC
ORD0000322,2025-10-03,2021-03-16,2602.19,2123.8,2376.82,QWQF6BH3LLZCF0TU32QVLNLFQG18
ORD0000323,2020-03-14,2020-01-24,2035.18,165.19,3313.42,Z5TXZTFIIAMHBMBN4JP
ORD0000324,2024-11-19,2029-06-11,3167.69,3971.06,1035.48,3J41BHKJ254B2P
ORD0000325,2022-04-04,2023-04-22,2890.21,4185.81,349.52,G1059
ORD0000326,2023-04-06,2020-05-31,2488.73,2481.89,2996.09,5OD7B1U9ER04H5W21BKSM4W2
ORD0000327,2022-08-08,2025-09-10,1176.54,4554.44,1761.85,3ISY0X4KNSF4ILMK5G05TPN9
ORD0000328,2020-07-11,2020-03-15,1858.06,1377.96,3416.95,6CEV1HOH9O
ORD0000329,2025-06-15,2022-11-22,4968.95,3945.94,3869.93,9RJ6GD23HGG9C6GKHNXKS265GJXVI
ORD0000330,2021-05-18,2029-07-07,1089.26,4851.22,3869.17,P4VS6
ORD0000331,2021-12-02,2020-12-15,1403.48,3604.48,2133.54,PJ70OI10037XB2JA7EFVUZK1D
ORD0000332,2024-05-29,2028-07-06,281.76,4620.34,839.67,D7S0Z9TUWAR7JZ2N82WZMTF
ORD0000333,2020-05-31,2026-01-10,1739.02,3652.98,3726.26,78SNF69T7
ORD0000334,2023-10-27,2028-06-27,3214.86,214.77,4462.56,QPT16HDXQ6WHDH2TA3VP8O
ORD0000335,2023-12-05,2023-05-10,1494.22,3945.47,3602.79,IY7PGU7MX3GJ10FFD1I4N2EX7Z
ORD0000336,2026-08-06,2026-04-08,2642.83,2034.43,1392.1,1250KJ6I53I67HN34CK9
ORD0000337,2024-02-21,2030-05-03,4763.93,3047.84,2102.24,XSC7JHXT
ORD0000338,2024-03-13,2023-05-27,1540.51,237.09,800.06,0DTSNL5AH9WEC04T2VY4II6322JUF0
ORD0000339,2024-05-05,2022-08-11,4511.2,1761.09,324.52,2RFKBT9H9FM8D7M46BH8LBRNP2
ORD0000340,2020-12-12,2029-01-18,2714.36,1670.11,2985.58,BV1L0B7UYQFHG8KSJLQF
ORD0000341,2021-09-23,2023-06-10,4765.61,3425.18,388.68,LBDTYGUJ0UQYHDM
ORD0000342,2022-09-08,2028-06-07,3025.32,1258.81,2592.24,YHRDU390E4B0OBR9GP9IT
ORD0000343,2026-05-16,2024-07-24,2285.31,4246.76,2552.12,JX8KP8192CA3SKAD4RQYWN6SCK8ETF
ORD0000344,2024-06-07,2027-10-31,702.59,784.29,2826.75,1N6UVQ2RPUVN3
ORD0000345,2030-10-03,2026-09-21,1709.44,4578.69,755.26,4AAL0
ORD0000346,2026-03-26,2030-01-15,3512.8,2495.99,2024.68,E8B2HWY
ORD0000347,2029-04-12,2026-09-28,1854.03,968.21,3863.03,AH3XM2AOBRWMFTOO5XCR5NAMZHR
ORD0000348,2026-05-20,2025-08-11,2520.66,2803.75,3333.21,LEIEIQO7RMB8Q93A1DU10RH
ORD0000349,2027-08-17,2025-10-23,2386.27,1871.21,3819.21,ODR082UAZMVFBO1EPMKVTEGB41BV
ORD0000350,2029-06-04,2022-10-22,1311.05,2420.52,4798.13,V7PE2G
ORD0000351,2027-01-05,2025-01-02,2936.78,519.12,397.37,YUEID2
ORD0000352,2020-08-12,2023-05-19,3092.62,2216.01,598.96,9DSYZG
ORD0000353,2026-12-03,2028-06-07,2114.43,4336.46,3958.63,A3Y31GVB37VMGGAEMI6QW042
ORD0000354,2022-01-31,2022-09-22,774.6,315.95,725.64,16WT8JJ4TVSXA7JDP69D1WM
ORD0000355,2030-12-13,2022-03-31,3238.72,1086.18,435.18,43VVT0VKG3C
ORD0000356,2025-07-24,2022-06-17,4607.77,3229.96,3496.78,NP4VYNZLAXAEWB9HJS2
ORD0000357,2022-03-07,2027-01-29,2969.86,3851.11,315.13,MMSLO
ORD0000358,2029-12-05,2022-12-09,3622.3,1765.11,2817.07,MBLQGBIYHV
ORD0000359,2030-07-01,2022-05-11,1594.85,1276.73,4066.49,K71EHJIMM8YXU1PCM8SJUPDRI6
ORD0000360,2030-11-10,2026-07-20,4440.59,1125.26,498.9,EK6Y6X573LUX7454RZCN
ORD0000361,2022-06-18,2030-01-13,1094.7,4329.52,2039.91,1YKXQ9FIFS27WO
ORD0000362,2026-07-19,2020-06-17,2379.74,3143.52,2187.9,10X5URYBL2OQEWFS668
ORD0000363,2027-03-21,2020-11-16,3950.78,4640.37,582.2,XC8MVMV
ORD0000364,2022-10-21,2023-05-24,3751.54,3865.57,4242.7,I8QATSWZZA4
ORD0000365,2027-05-03,2025-09-30,4947.45,4762.3,4340.78,ON4O7933VFUM
ORD0000366,2024-10-22,2028-08-20,4715.46,2146.67,2249.54,BXIITA5WVO01Z8TUBCIJVZ
ORD0000367,2030-12-28,2024-04-10,1100.6,2014.12,2719.0,4GV2TFKG9LC
ORD0000368,2029-04-08,2027-09-23,3056.48,231.51,1075.09,SNOS7E3DX7AKU0ZKH
ORD0000369,2021-06-12,2026-01-06,2150.22,3741.4,2006.07,INT14KTM63R
ORD0000370,2022-04-06,2020-01-31,4956.32,2284.08,4140.45,P7V533CFS3WTZL0PL13YLGZC
ORD0000371,2022-09-08,2029-12-06,4365.64,1441.5,3177.61,EN509HXEG6U02K
ORD0000372,2022-11-01,2022-04-29,2579.72,2364.62,458.66,3YVZMZCAQHIU353EF9P2I4RKKBG
ORD0000373,2021-12-26,2023-04-19,708.34,3733.09,925.42,ARJ2WLNC8N2D7GYT2DADYMPXPM
ORD0000374,2021-01-09,2020-03-06,2166.25,4947.52,1751.87,EOGKKC06GUU
ORD0000375,2026-04-21,2027-01-11,1028.78,1114.88,2754.34,HONGWULAZUAYN3OERX
ORD0000376,2020-06-28,2020-10-02,4438.75,2114.37,3860.97,G8KQGUYIVLU4EVB2Y6O6
ORD0000377,2026-08-03,2027-11-26,4943.07,1239.77,3120.11,TP1PFDIX
ORD0000378,2025-08-04,2023-04-29,1089.86,1941.16,3245.99,2VIRUC70SBOV
ORD0000379,2023-11-04,2022-09-19,1108.51,364.96,4596.62,OY7UL2AE5EMD
ORD0000380,2027-02-11,2021-08-02,4697.55,715.25,951.01,NP6F13TKMP1LPTS2MR4FXZ
ORD0000381,2024-03-27,2021-11-18,2406.5,2171.22,3086.03,J4BY1FT8J9LQY3T3SY
ORD0000382,2026-04-21,2026-10-18,2456.14,1732.85,3602.83,JMAA6X5Z0ZX
ORD0000383,2024-04-22,2025-06-28,1608.27,4938.86,449.05,HYKM1Q
ORD0000384,2028-08-25,2030-03-29,3782.73,1808.04,3574.73,XDY1PP4CXBJQ3JQPKAHFYZF7M
ORD0000385,2029-10-28,2024-09-28,912.54,2191.67,3490.0,8YT0FGWJRNZTAK5AGE070
ORD0000386,2027-05-04,2023-03-27,3691.91,936.11,1935.79,IM5L6H2NLMDLMQ02GKFSFYHREVB
ORD0000387,2026-07-26,2022-08-19,2441.7,3396.74,593.96,RACGN7
ORD0000388,2028-11-17,2020-01-30,1940.76,2648.36,4814.08,54V1VXVUPXZYD
ORD0000389,2030-12-08,2023-12-29,4378.08,4050.72,115.11,ZIBH7RPX2460MAUBXCU2O5ZFW14
ORD0000390,2027-05-20,2029-08-11,3527.55,592.23,1985.81,MJ76CI5FT93K2H48PPNKFG1B
ORD0000391,2021-10-18,2030-06-02,4651.94,4522.98,3854.91,Q4HI85FVOEVY
ORD0000392,2030-03-17,2028-01-17,3740.54,3652.64,3304.21,91OOQHSFHFVMHXIUYATD8MY1UXI7OG
ORD0000393,2024-06-07,2020-02-07,2737.64,2356.95,809.03,O53JSJCUT6HR4N
ORD0000394,2025-07-20,2023-04-08,3550.29,1945.87,4907.6,JNODL5ZTKB9ZV14
ORD0000395,2023-11-27,2028-06-30,2017.68,451.93,3661.1,M9ZGIUDT3KI24S
ORD0000396,2030-01-23,2021-08-16,1127.86,4041.36,1058.71,AXGJY1KDGW4LDH6V1JZPCHPZ5
ORD0000397,2023-05-24,2027-09-18,3021.16,945.19,3751.48,F3YR2XAHHFH56OB4RGLY41TIGUE8L
ORD0000398,2024-07-18,2029-02-11,3533.64,2029.6,4105.57,75E78HNHLLA92UHCINKF9QCFH6TX8K
ORD0000399,2024-09-28,2030-12-16,4731.62,100.42,1572.94,S82I5U7W86NGCPCMJTNI9
ORD0000400,2022-06-03,2026-08-20,1859.42,729.61,3149.33,9QQYKZ3
ORD0000401,2020-12-07,2030-08-05,1345.48,2184.18,3503.13,NERMX6K0JU1YBPERH8H90E
ORD0000402,2023-09-11,2027-03-07,535.97,4555.3,3912.55,ORAGYOYGH
ORD0000403,2021-12-20,2025-11-26,3668.8,1602.09,4124.58,G7WS9RGDKUYLW89Z4IQA
ORD0000404,2027-09-13,2025-10-04,3594.79,3322.06,799.08,RDXP03L2W36SR17OTFT0UFF
ORD0000405,2020-11-10,2028-03-08,1276.18,558.8,2919.05,S95A16I
ORD0000406,2025-05-18,2025-08-01,2623.56,4989.98,4451.59,HZAMA18WP7C2K7OLEXI6WD15YKX
ORD0000407,2030-11-16,2021-04-08,1756.0,3427.41,4175.46,HST4SQNAZNT6C35DWA3VTWGAWLZWA
ORD0000408,2021-02-19,2024-10-30,2511.03,515.24,2620.16,0H5AJQO4Z
ORD0000409,2024-03-13,2023-05-10,1886.03,4471.75,2728.49,G22KIW1AWMHMS
ORD0000410,2020-06-13,2021-07-01,2033.28,3745.23,4514.89,M4RH0595IU
ORD0000411,2028-06-03,2028-07-27,3923.65,2059.39,3657.37,YIHGBIJW6APDV1A14SS5F1PJ6LPR
ORD0000412,2028-08-06,2021-04-16,4334.42,4971.86,1312.04,M4G6LMJOHIZCRMJ1BM
ORD0000413,2021-01-07,2029-09-10,349.68,2095.76,1601.59,OOV14D61DTHRXRW0PUDLCADUN
ORD0000414,2023-03-14,2025-04-17,1472.78,3071.96,2211.45,5XVTHGA9IVXX7
ORD0000415,2026-10-12,2024-03-02,1267.44,1452.14,2963.2,GIHCMM2
ORD0000416,2030-05-18,2021-02-08,466.91,2778.24,1780.2,4M8JCIM09Q9WX2H1E4076BKRISCD
ORD0000417,2028-11-27,2030-11-27,3499.64,3729.5,2047.72,86EK26Y9YZRNLAKNA6367QTOSR
ORD0000418,2026-03-11,2021-05-02,938.43,323.5,1267.26,JRIRDP
ORD0000419,2029-03-26,2022-05-10,2719.52,106.86,1802.56,XUF9QI0SUDAWORLQB8GYQ9N2
ORD0000420,2022-06-22,2023-08-21,1417.09,2950.15,4057.89,ZJ2O1XJ4F5L3LLM5LSBTKLZMEJE1P
ORD0000421,2025-02-06,2030-03-12,3261.08,2072.27,3649.1,AGYYBHACI
ORD0000422,2022-10-14,2028-08-20,509.62,798.91,3174.18,AG8VF
ORD0000423,2022-04-08,2021-07-24,2454.08,2857.97,2277.2,TV4JPD8R8H
ORD0000424,2020-03-27,2029-04-01,318.18,2768.75,602.57,JAOBO1YJWSOYH5KHOG
ORD0000425,2030-09-22,2030-09-20,1480.89,473.82,1735.25,FCJL17VL1JTSWGR5
ORD0000426,2027-06-03,2024-02-20,4671.12,4072.53,3585.4,AJJUJY2
ORD0000427,2028-02-02,2028-12-07,3949.18,2444.32,429.84,1RJFUILYWU5140VIPY09588
ORD0000428,2025-07-10,2025-12-21,2727.44,1227.56,509.73,07OFPXANBX94IHDWXIS3J90PNOD
ORD0000429,2028-05-17,2021-07-18,674.46,3509.33,801.08,B1XDGE4KBJXJFPEA0JL4I7T40V2A
ORD0000430,2023-03-20,2021-03-31,863.85,4417.67,257.38,L6KAZ139Q6TO1KRF7YINZDOZL9E34
ORD0000431,2023-07-06,2027-04-27,3245.27,4153.54,907.64,X1MRGGEXVBPSK8GENATM9MCPRFC4CD
ORD0000432,2023-07-12,2021-01-16,4723.19,141.55,1847.58,Z6MUZWIGV06G6J
ORD0000433,2020-04-07,2026-08-02,4000.74,2437.07,4357.18,SKJ3FF
ORD0000434,2030-09-07,2028-01-21,1234.69,1156.67,3439.15,K677V2IVS
ORD0000435,2024-01-15,2026-12-28,4294.17,2211.42,4464.33,YPNEJ5GAJT9F5G3UKSKERXWFEL3Q4
ORD0000436,2030-12-21,2022-11-14,3839.42,2266.02,4628.39,5CXSZ0I2
ORD0000437,2024-02-11,2025-09-30,4239.69,4765.02,1931.05,062QCDP9AJGSYKZEOY3FW3383G
ORD0000438,2020-12-17,2022-01-08,3685.71,4595.56,4620.2,1MZVEUV5N4HR3C8J4JNUCYDX14NDN
ORD0000439,2029-09-25,2020-04-03,4767.96,3449.99,1422.26,LFJERZFT207NQLDF1VTKMW044
ORD0000440,2026-01-02,2027-09-22,3940.9,4831.39,2240.24,YA9MEJUUAJ3J5UH0Q7A2I2GCNM0
ORD0000441,2027-10-23,2026-02-14,3894.48,3044.62,1159.07,MAXXBTT6H53
ORD0000442,2024-08-22,2024-08-07,1823.47,4158.11,2186.66,VHL31XL9K81YS1SGFGFB0G58G26CS
ORD0000443,2029-07-20,2024-09-18,1138.17,3906.71,2802.78,M4HW30ZA
ORD0000444,2030-07-15,2024-03-14,3932.76,2587.05,1411.28,QT0PA0CABJX7UVK1P9ZMZD1IYL
ORD0000445,2024-07-09,2030-02-20,1658.81,876.37,1231.75,I6HZQ9KUNFFB1AJB8FYBI3WLPOT
ORD0000446,2022-03-04,2026-01-02,4218.24,3658.93,4054.78,QDRFJBGH3HGJSQLFE
ORD0000447,2025-07-17,2029-06-21,1870.85,4207.75,2014.92,B0E5EN0YU2KLTALCHVW4
ORD0000448,2026-11-19,2026-09-23,2777.77,876.1,3734.31,MB8B76JN
ORD0000449,2029-09-20,2024-02-03,662.46,1163.09,1704.94,FIRR4MFW9S35
ORD0000450,2024-11-21,2025-09-30,4737.09,4619.51,1325.46,RZGTKN5121R
ORD0000451,2029-02-23,2023-07-29,3152.26,3075.75,2203.63,WXE2KC6Q0S7WZBHLU1LWPEN
ORD0000452,2027-05-14,2024-03-02,1922.62,3919.62,699.29,AVN3UO9EYSN7NG9
ORD0000453,2023-02-12,2028-01-12,3078.73,4428.46,4313.57,01UUMMD
ORD0000454,2028-12-31,2025-07-16,2543.39,4952.27,2164.06,2KUYPBSB
ORD0000455,2027-03-21,2028-10-13,4294.91,4940.98,4567.05,IZC87CVBE4G0TR
ORD0000456,2023-07-23,2028-06-14,1794.54,490.86,3895.61,DZT35HXGBODAIGU1OKFM
ORD0000457,2028-02-13,2030-02-12,4080.18,4099.12,2734.04,DQCHD
ORD0000458,2030-08-15,2023-05-31,467.71,1713.71,3102.48,YRKI3HIUJ02H77P45RU4OFQSFW9PNE
ORD0000459,2020-11-03,2030-11-24,2523.57,1141.13,3385.44,YM5GVN76UT3J6GIOXY2
ORD0000460,2029-09-24,2026-12-16,2615.97,3922.1,1020.97,1KTGJ3GHPB3LR
ORD0000461,2020-04-27,2025-05-04,3343.24,2317.94,1401.34,FW1NJZ616VD2RXGDY1MSMZ
ORD0000462,2021-12-24,2026-08-30,1452.04,3076.5,2641.23,DPHOHDCR
ORD0000463,2022-09-04,2020-09-26,2707.45,1449.75,4424.74,ZZZGOR5NKNWSSAGL64TPKUEKLV3
ORD0000464,2021-08-03,2030-10-16,162.4,2425.54,1736.87,QEKAW4A5P4
ORD0000465,2021-03-24,2020-07-04,4112.74,2879.61,4953.02,76KJGGTV25W8
ORD0000466,2022-11-20,2027-06-10,2483.82,1885.02,166.45,TV74HR7BJ0OJW5BP
ORD0000467,2026-06-23,2028-04-23,3509.45,2210.53,1110.91,MYGR827
ORD0000468,2021-12-17,2022-12-22,4560.6,1809.34,1722.86,0RTMC7VH13WSHA5J3J7S9KT
ORD0000469,2025-06-17,2023-03-26,416.62,1544.16,2323.91,SHD5TA1WADQ
ORD0000470,2021-07-18,2023-12-05,4405.74,3947.79,2559.77,9JFRJM1FSOC4WPY1ZGQTTL1UIMQI0
ORD0000471,2026-03-20,2022-03-28,1575.21,519.43,2876.66,38LY1GI72U6W3W13003B9B0FI
ORD0000472,2026-11-24,2030-03-03,1581.71,1288.96,2609.81,8SDZIZA37
ORD0000473,2025-02-28,2029-05-30,366.3,367.99,4166.48,GVGS4VDH6DN7J95IOJTTA5MHE
ORD0000474,2020-01-01,2021-09-18,3058.57,693.07,574.63,G4B62ZDHTZ4
ORD0000475,2022-01-23,2029-03-13,1251.15,4253.87,1375.33,2H1JBLJPK68M44SSG5XRZYG3
ORD0000476,2024-09-03,2029-02-14,2181.68,237.06,2339.7,YATC2CWI33RAKW66NW7Y6EL
ORD0000477,2027-05-10,2021-09-12,1824.15,3624.12,1762.53,IRTZE4Y4L67QIUWZECBKOGG54UO
ORD0000478,2028-08-27,2029-01-24,4594.61,3998.46,616.62,Y0EDQHCE2X
ORD0000479,2026-10-20,2027-01-29,4219.33,4625.4,1673.68,2YI9MMQ52SOMK17MFBGNCIAX08E
ORD0000480,2023-10-27,2022-01-29,3443.57,4792.94,3668.59,5MN46WW9IE21YEFI7TGH5
ORD0000481,2022-08-02,2020-07-29,3047.3,1721.51,1197.7,QYWEKSE8P76TZD
ORD0000482,2026-02-14,2027-10-28,4469.86,2955.59,4690.94,BCV0QMVDIN9VD
ORD0000483,2022-08-23,2025-07-14,457.27,4745.19,4531.19,CWE0F94IRCGC56OW14TOBDBM8YB
ORD0000484,2026-03-13,2025-05-28,355.49,3851.84,3507.66,19IH2HXWMV1DPOFAO0
ORD0000485,2028-05-19,2028-06-09,4452.84,3986.59,2883.44,APDEDI2LSCUWPSIZ4HEEQ8N5WO2TX9
ORD0000486,2023-04-13,2029-09-29,3302.85,2681.54,1410.92,86GDW05RFNI7OT9NHXJCP23HB5C
ORD0000487,2023-01-12,2023-02-12,2982.38,1572.02,4828.97,RY5BYY
ORD0000488,2024-12-23,2020-06-30,1199.8,1958.7,3333.64,DTC8WBVQNBV11DG9YS8317
ORD0000489,2022-12-01,2021-10-27,4805.49,2389.93,4963.8,IARRFP8SVZCR
ORD0000490,2024-01-21,2023-01-05,3330.23,3933.89,4070.27,AHTUQL23B2A3CW49N0DFR9UE
ORD0000491,2024-12-09,2022-01-06,1364.23,3955.0,1371.75,IOLJDOHCL62UC9ODQQBW
ORD0000492,2026-01-22,2028-01-21,319.19,1250.01,634.9,2H6EPNUX0E1SJBUXV0X4S
ORD0000493,2026-12-22,2020-05-07,885.53,318.59,4658.51,BGNU66WNYCJYFEO6908H7D4
ORD0000494,2027-05-24,2025-11-18,2649.65,1653.0,1055.62,SPVPXO3UHP20XFW96EX4O20
ORD0000495,2022-07-30,2026-05-21,4156.32,4935.05,4636.01,0IQSVUHF006J
ORD0000496,2026-06-17,2025-07-17,3199.89,3885.96,4509.38,AKH0Q94GIC1BKEI67Y1
ORD0000497,2023-12-22,2021-06-06,2071.36,2829.01,3588.72,VVGCEW20
ORD0000498,2027-01-27,2025-01-16,3729.42,2234.88,3812.53,IL6FJAX3YU2L6RGOT5VD7761SUY
ORD0000499,2023-07-28,2028-06-28,974.24,801.66,4088.54,N17RUGWSKHSR52OKSQGORJGN96KB
ORD0000500,2026-09-17,2030-02-13,294.75,4464.16,2735.79,A5BXNS127I3
ORD0000501,2023-04-23,2030-04-18,637.11,3560.98,4239.25,15QFIRHWFOEUK6VR36E
ORD0000502,2027-12-05,2027-09-18,1642.57,4631.18,2223.55,7UM9CAPIYOMQ4J5L5SIMF7NA1E5
ORD0000503,2026-04-03,2026-11-08,1121.88,972.76,2148.98,YPW47LTOS55ZW
ORD0000504,2026-02-03,2025-05-24,1547.54,1172.76,4818.3,S02UP1HL3UHWZI450PBSR6N0D9UQU
ORD0000505,2024-08-11,2024-05-22,4064.25,2183.48,1377.43,R5OVCT
ORD0000506,2025-01-07,2024-08-05,1184.42,4390.55,2726.46,HVI8BBYFVW9ED7NX8MK8ZOSKXV0N9
ORD0000507,2028-03-22,2022-10-15,4706.07,276.77,198.14,G6Z5CKSTBOPCRHYZIRFEE
ORD0000508,2025-08-28,2028-02-05,3547.1,3689.93,198.76,8JGZMTU16BTR3MGQ4YS1FO09R4S8
ORD0000509,2025-09-06,2022-09-28,1973.8,4966.45,3665.03,8G2OBZO2X4GTVJFG
ORD0000510,2026-04-16,2021-11-24,1117.64,4716.26,3007.71,JZ47OD5
ORD0000511,2022-10-29,2024-08-13,1626.13,1755.56,838.0,0ARN9585UPU3469
ORD0000512,2029-08-18,2028-04-17,4964.5,499.03,614.71,EYIAK7HKM2HC15K75I90ZASH1SR
ORD0000513,2025-11-10,2023-08-13,3113.99,1921.0,3286.08,S7NX7Q43N
ORD0000514,2030-07-01,2023-09-14,4642.69,3628.64,4276.74,K74AU0LJ4
ORD0000515,2020-10-01,2030-12-15,127.45,3537.18,1076.41,83VGD3KE
ORD0000516,2023-12-06,2027-02-19,2839.86,1207.54,3181.23,RS1TXZQ98ME
ORD0000517,2026-08-24,2021-09-16,604.58,1160.56,973.79,GI7YVR4NKAONFJJK4AUEDI6
ORD0000518,2029-01-19,2024-12-05,2184.49,2411.28,1582.54,HP9ZYY4WT7U7FNKRJ1925QH91WLBX
