COMPANY_CODE,CUSTOMER_NUMBER,ACCOUNT_TYPE,CUSTOMER_NAME
2000,CUS053,PREMIUM,GKFSFYHREVBP45GADRACGN7AY
3000,CUS067,PREMIUM,4V1VXVUPXZYDWVGA3ZIB
3000,CUS016,PREMIUM,PX2460MAUBXCU2O5ZFW14GYSMJ7
3000,CUS092,STANDARD,5FT93K2H4
3000,CUS070,STANDARD,NKFG1BKUYROQ
3000,CUS061,STANDARD,I85FVOEVYY91OOQHSFHFVMHXIU
2000,CUS074,STANDARD,D8MY1UXI7OGZA8
2000,CUS041,STANDARD,O53JSJCUT6HR4N
2000,CUS038,PREMIUM,VJNODL
2000,CUS094,PREMIUM,KB9ZV14WZZE7SS
3000,CUS025,PREMIUM,IUDT3KI2
3000,CUS062,PREMIUM,NNMAXGJY1
3000,CUS022,STANDARD,W4LDH6V1
1000,CUS081,PREMIUM,CHPZ5TLYF3YR
3000,CUS084,PREMIUM,AHHFH56OB4RGLY41
2000,CUS074,STANDARD,UE8LZBZ9
3000,CUS068,PREMIUM,78HNHLL
1000,CUS072,PREMIUM,UHCINKF9QCFH6TX8K1APTC7S82I5U7
2000,CUS078,STANDARD,GCPCMJTNI9NWRI1E9QQYKZ3FQ1J
3000,CUS027,STANDARD,RMX6K0JU1YBPERH8H90EVFXVR
1000,CUS029,PREMIUM,GYOYG
1000,CUS023,PREMIUM,5G7WS9RGDKUYLW89Z4IQA6J
3000,CUS017,STANDARD,RDXP03L2W36SR17OT
3000,CUS012,PREMIUM,UFFEPFKDFS95A16I45
3000,CUS088,STANDARD,AMA18WP7C2K7OLEXI
3000,CUS046,STANDARD,5YKXHVP8HST4SQNAZN
2000,CUS083,STANDARD,5DWA3VTWGAWLZWAG15M
1000,CUS068,STANDARD,H5AJQO4ZXTX1L8RG22
1000,CUS018,PREMIUM,1AWMHMSCIZ0VCKM4RH0595IUZ6YI
1000,CUS014,STANDARD,JW6APDV1A
2000,CUS062,PREMIUM,5F1PJ6LPRHQP1M
2000,CUS091,STANDARD,6LMJOHIZCRMJ1BMFDY07TOOV14D
3000,CUS055,STANDARD,HRXRW0PUDLCADU
1000,CUS037,PREMIUM,G1LQ5XVTHGA9I
2000,CUS047,PREMIUM,7XPRNYFGIHCMM2GE8VT4M8JCIM09
3000,CUS033,PREMIUM,2H1E4076BKRISCDM
3000,CUS051,PREMIUM,86EK26Y9YZRNLAKNA6367QTOSR
3000,CUS016,STANDARD,C8PSCJRIRDPN
3000,CUS015,STANDARD,WXUF9QI0SUDAWORLQB8GYQ9N2
1000,CUS042,PREMIUM,ZJ2O1XJ4F5L
2000,CUS024,STANDARD,5LSBTKLZMEJ
1000,CUS055,STANDARD,ZG7IAGYYBHACIPFRJAA
1000,CUS070,PREMIUM,FMI42KTV4JPD8R8HBCG8SG60JAO
1000,CUS030,PREMIUM,JWSOYH5KHOGSWEVHX
1000,CUS006,STANDARD,17VL1JTSWG
2000,CUS064,PREMIUM,EAJJUJY24EH1R
1000,CUS012,PREMIUM,LYWU5140V
1000,CUS084,STANDARD,09588588OYF07OFPX
1000,CUS027,STANDARD,94IHDWXIS3J90PNO
1000,CUS096,STANDARD,JYB1XDGE
2000,CUS077,STANDARD,JXJFP
1000,CUS002,PREMIUM,L4I7T40V2
3000,CUS089,STANDARD,HJDCL6KAZ139Q6
2000,CUS091,STANDARD,KRF7YINZDOZL9E34UZ
2000,CUS022,STANDARD,X1MRGGEXVBPSK8GENATM9MCPRFC4CD
2000,CUS012,PREMIUM,WSZ6M
2000,CUS097,PREMIUM,WIGV06G6JBY4CSKJ3FFONJK677V2
1000,CUS044,PREMIUM,1CYPNEJ5GAJT9F5G
2000,CUS041,STANDARD,KERXWFEL3Q4Q2I
1000,CUS073,PREMIUM,XSZ0I2
2000,CUS066,PREMIUM,F062QCDP9AJGSYKZ
1000,CUS029,PREMIUM,FW3383GFLGZ1MZVEUV5
1000,CUS090,PREMIUM,R3C8J4JN
2000,CUS073,STANDARD,YDX14NDNB1RQLFJERZFT207N
3000,CUS034,STANDARD,F1VTKM
2000,CUS054,PREMIUM,8K1WYA9MEJUUAJ3J5UH0
2000,CUS067,STANDARD,I2GCNM08KYNWNMAXXBT
2000,CUS065,STANDARD,5300WW817VHL31XL9K81YS1SGFG
1000,CUS084,STANDARD,0G58G26CS0NO39YHM4HW30ZA
2000,CUS029,PREMIUM,QT0PA0CABJX7U
2000,CUS022,PREMIUM,9ZMZD1IYLZU7
1000,CUS056,STANDARD,I6HZQ9KU
1000,CUS012,STANDARD,1AJB8
1000,CUS074,PREMIUM,I3WLP
3000,CUS029,PREMIUM,8PYQDRFJBGH
2000,CUS077,STANDARD,JSQLFE5X
1000,CUS051,STANDARD,B0E5EN0YU2KLTALCHVW4
3000,CUS077,STANDARD,7QHMB8B76J
1000,CUS047,STANDARD,BUIOFIRR4MF
2000,CUS091,PREMIUM,516ZMQLMRZGTKN5121R
2000,CUS080,STANDARD,Y1MWXE2KC6Q0S7WZBHLU1LWP
1000,CUS028,PREMIUM,JUHAUAVN3UO9EYSN
3000,CUS028,STANDARD,RE01UUMMD55CR0HH2KUYPB
2000,CUS003,STANDARD,SIZC87CVBE4G0TRUWZF
3000,CUS100,PREMIUM,DZT35HXGBODAIGU1OKFM
3000,CUS048,STANDARD,DQCHDTEQVYRKI3HIUJ02H77P45R
2000,CUS099,PREMIUM,FQSFW9PNEE5D
1000,CUS002,STANDARD,YM5GVN76UT3J6GIOXY2
3000,CUS066,STANDARD,ZMER1KTGJ3GHPB3LRB472WQH9FW1N
1000,CUS051,PREMIUM,VD2RXGDY1MSMZLR7571GD
3000,CUS032,STANDARD,HDCRPE8GROZZ
2000,CUS013,STANDARD,R5NKNWSSAGL64TPKUEKLV3JA41VB
1000,CUS034,STANDARD,AW4A5P4HCB
3000,CUS088,PREMIUM,76KJGGTV25W8
2000,CUS085,PREMIUM,X3AWTV74HR7BJ
2000,CUS029,STANDARD,5BP1XNFMYGR827LQ
3000,CUS045,PREMIUM,0RTMC7VH13WSHA5J3
3000,CUS020,PREMIUM,9KT5SESA3CNSHD5TA1WADQIW
2000,CUS065,STANDARD,RJM1FSO
1000,CUS061,PREMIUM,Y1ZGQTTL1UIM
2000,CUS018,PREMIUM,MTTFT38LY1GI72U6W3W130
2000,CUS060,STANDARD,B0FITP6XI8SDZIZA373DFD
2000,CUS084,STANDARD,GS4VDH6DN7J95IO
3000,CUS082,STANDARD,TA5MHEAJH7GPNG
2000,CUS004,PREMIUM,DHTZ4LP8Q2H1JBLJP
1000,CUS066,STANDARD,4SSG5XRZYG301JBS3HYA
3000,CUS039,STANDARD,2CWI33RAKW66NW7Y6ELJWV3IR
3000,CUS039,PREMIUM,4Y4L67Q
1000,CUS090,PREMIUM,WZECBKOGG54UOPGLY0EDQHC
3000,CUS010,PREMIUM,XBLUG2YI9MMQ52SOMK17MFBGNCIAX
2000,CUS073,STANDARD,L75MN46WW9IE21Y
1000,CUS073,STANDARD,7TGH5OD8V
1000,CUS029,PREMIUM,YWEKSE8P76TZD
3000,CUS090,STANDARD,4QBCV0QMVDIN9VDP5ECWE0F
3000,CUS062,STANDARD,CGC56OW14TOBD
1000,CUS100,STANDARD,YB94DYYI119IH2HXWMV1DP
1000,CUS012,STANDARD,08CAPDEDI2LS
1000,CUS041,PREMIUM,PSIZ4HEEQ8N5WO2TX9SP7RU8
3000,CUS014,STANDARD,05RFNI7OT9NHXJCP
3000,CUS057,PREMIUM,B5CRRYTF
1000,CUS036,PREMIUM,BYY2CONYL18DTC8WBVQN
1000,CUS044,PREMIUM,DG9YS8317QKY3PIARR
1000,CUS032,PREMIUM,ZCRXRQAHTUQL23B
2000,CUS002,PREMIUM,W49N0D
3000,CUS011,PREMIUM,9UE2LQRQ5IOLJDOHCL62UC9O
1000,CUS092,PREMIUM,BW8CPWGE62H6E
1000,CUS027,PREMIUM,X0E1SJBUXV0X4SBKXCSJBGN
2000,CUS066,PREMIUM,YCJYFEO6908
3000,CUS016,STANDARD,4772URMSPVPXO3UHP20XFW96
1000,CUS047,PREMIUM,O20OI8P0IQSVUHF006J5ML3A
1000,CUS016,PREMIUM,94GIC1BKEI67Y
2000,CUS046,STANDARD,9PSHVVGCEW2021S4I
3000,CUS024,STANDARD,AX3YU2L6R
1000,CUS030,PREMIUM,VD7761SUYULJCN17RUGW
2000,CUS022,STANDARD,R52OKSQGORJGN9
3000,CUS097,STANDARD,C88MA
2000,CUS004,PREMIUM,S127I3SHH21
2000,CUS034,STANDARD,RHWFOEUK6
2000,CUS036,PREMIUM,6EUC1G7UM9CAPIYOMQ4J5L5SI
1000,CUS082,STANDARD,NA1E59NLC0QYPW47LTOS5
2000,CUS081,PREMIUM,W84SGOHS02UP1HL3UHWZI450
3000,CUS031,STANDARD,R6N0D9UQU0Z21Z
2000,CUS007,PREMIUM,OVCT20OK8NHVI8BBYFVW
3000,CUS009,STANDARD,NX8MK8ZOSKXV0N9PACB7G
3000,CUS051,PREMIUM,KSTBOP
1000,CUS035,STANDARD,YZIRFEE60BA8JGZMTU16BTR3MGQ4YS
2000,CUS012,STANDARD,9R4S86PYB5ZX8G2OBZ
1000,CUS058,PREMIUM,GTVJFG9KN5PFJZ47OD5Q
2000,CUS040,PREMIUM,CU0ARN958
2000,CUS041,STANDARD,3469FG1EYIAK7HK
1000,CUS057,STANDARD,15K75I
3000,CUS071,PREMIUM,ASH1SR7UXKJS7NX7Q
2000,CUS060,STANDARD,IK74AU0LJ4EATMM
3000,CUS013,PREMIUM,GD3KEW9OWAMRS1T
2000,CUS080,PREMIUM,98MEJGNRLQGI7
3000,CUS083,PREMIUM,R4NKAONFJJK4AUE
1000,CUS018,PREMIUM,4UT6HP9ZYY4WT7U7FN
1000,CUS082,PREMIUM,J1925QH91WLBX3W1N9MYXLAM2X7
1000,CUS001,PREMIUM,GXQ6ARCR4ZCQRDB
3000,CUS061,PREMIUM,L48GCXBJLIF0HD2DUG8R
1000,CUS084,STANDARD,UKX7AZ0DEM6JRFL
2000,CUS006,PREMIUM,M60LATR9WHV3F3FHFLFLUBKA
1000,CUS082,PREMIUM,FPTMITDYSLRIU0OMRML
2000,CUS034,PREMIUM,F5WXW72KCYJ8N
3000,CUS056,PREMIUM,SNV69RF6NQN3QCH7L4I3UXYCU
3000,CUS014,PREMIUM,K04VV
3000,CUS013,STANDARD,TK38LB231Z4PQXV4
3000,CUS052,PREMIUM,O6G01R
3000,CUS052,STANDARD,6KT7MIIVDF
2000,CUS099,STANDARD,W3ZK3AJMLTTFLPN1FPJ9XA4KWG49ZN
2000,CUS086,PREMIUM,PGYIUIZUS1Z8EW5BOLP
2000,CUS047,PREMIUM,AZEOI5MCNT1FVYL1JSTY4
1000,CUS034,PREMIUM,KZ7G3FWGZA
1000,CUS041,STANDARD,6Y3A5Z1DT1QH26X4V8XHL18
2000,CUS087,STANDARD,AVQM631D3
2000,CUS006,STANDARD,3XDXQ1VSB8RLSW0B2UTC
3000,CUS015,PREMIUM,C8ZPLF8GIJ51RW3P73CEUXCJGY6F
2000,CUS082,PREMIUM,ZBLQF1HMQT68PDX4N1
2000,CUS096,STANDARD,6CZLSRA0NB0IR
2000,CUS060,PREMIUM,OOBUOES3
3000,CUS054,PREMIUM,Y49AVVUW2J35N8KYQZCF59
2000,CUS011,STANDARD,7XTSU23BJKW10BS95PY8IYHGZNNH
3000,CUS038,STANDARD,Z90WN0RUXG
3000,CUS088,PREMIUM,88ZOZ53S2KLZSA8V3LGY0
2000,CUS053,STANDARD,BOI6F0BUPK4FXBY96MK3XPL4M
2000,CUS017,PREMIUM,BN33P2P
1000,CUS060,STANDARD,VKP3EAC074YE0Q8H8B24DSZCXZ621H
1000,CUS019,PREMIUM,HKX0VJP4NQGVE35PQVS2V2QRCIJ7S
1000,CUS029,PREMIUM,XSTKT42SJIJSYQOBNTJAQX6
3000,CUS067,PREMIUM,KWJ6U7XY5K74L4YAEVOT
1000,CUS029,STANDARD,HMW53A7OMXCZG
2000,CUS065,STANDARD,988FD27PPQLPO
3000,CUS092,PREMIUM,CR9RFMEI7T
1000,CUS027,STANDARD,43G8DUEM4H2F
2000,CUS026,STANDARD,N5TA1H2M3AQ0R5LV646STQ
3000,CUS032,PREMIUM,96T2HL5AU645K
1000,CUS009,PREMIUM,TG2V8LMGONT6TU74GTNJUKMZKK
3000,CUS085,STANDARD,740ROQ4TXJTVWU2
2000,CUS055,PREMIUM,0AZD0WI3RBMNQSXBU1YU99MN62RGE
1000,CUS021,PREMIUM,44CY5PRYDGDVR8X2SH4IEU0JJTM9
1000,CUS057,STANDARD,8Q97SBIEUX2NLU3
1000,CUS059,PREMIUM,MQQBIH01Z5D7D6X
1000,CUS073,PREMIUM,6U85SV
3000,CUS009,STANDARD,F9H8K6F3ME1R32JVELV371B
2000,CUS074,PREMIUM,YBAOU
2000,CUS020,PREMIUM,U83MWJMJNTLG
1000,CUS069,STANDARD,I8WEUUONMTK1RONWBI2HYB2NYD22Z
1000,CUS027,PREMIUM,HFL67HKNH5WU0MNF6X4Q6H3
1000,CUS001,PREMIUM,0ZGWXTE1TOFY4BRUCJPLAI7JI4CDNS
2000,CUS080,PREMIUM,0LL7JLXHKB
2000,CUS027,PREMIUM,XQUBBVB4CJ0C8Y7KK
1000,CUS002,PREMIUM,F0EH43082IAT
2000,CUS061,PREMIUM,U8XG45MIO
3000,CUS017,STANDARD,FGZSGPOQLTV3
3000,CUS076,PREMIUM,IU1XJCYDMLAJCPKZUA44WMZ2N3Q82
1000,CUS096,PREMIUM,6VVLQV593GV7QEX1B8IGO3HH9
3000,CUS038,STANDARD,T219F6LZ6MJOBMW7
3000,CUS100,STANDARD,77D8X8O7KXKGKOJ81MRDZSY
3000,CUS054,PREMIUM,UITAEQ9TNED0IJ4KPZK
3000,CUS054,PREMIUM,MPWEORIZHJN2JRUAH7T7G4O
3000,CUS057,PREMIUM,83JEVRCY
2000,CUS015,PREMIUM,K5SO7GFXP510DGRRQ6
2000,CUS054,PREMIUM,FAG5P5O1RG59Y7YC
3000,CUS014,STANDARD,GHPX0ZCW237CZ1BNLBVGS0B
3000,CUS059,PREMIUM,WWPR2DU3QKN99UZW
1000,CUS064,STANDARD,W8OUTGFZU5LYMQ5
2000,CUS044,PREMIUM,KKUBHMT69S98LZEM
1000,CUS012,PREMIUM,JV8WZIYGSFUO2
1000,CUS032,STANDARD,RB5OOPO2NJASPB42099M0L7ZYQ
3000,CUS047,PREMIUM,XXPU8WEIUP8IG648UG
3000,CUS030,PREMIUM,9O3RD3251EKB929DW4JEWERQB51
3000,CUS098,STANDARD,N2T8TVO60J8UADWHE
3000,CUS009,PREMIUM,KMPLLB5HVFGZY0Y4IVLGTWL1Q5FL
2000,CUS052,STANDARD,WFV2G7QBD9DX
1000,CUS022,STANDARD,AAUYTBXELM5L8NWGJXL2L
3000,CUS020,PREMIUM,C8HTS
1000,CUS045,STANDARD,7KG5MJV39Y2H9EVPXJP5MZC
2000,CUS008,PREMIUM,G7FU787Z8MSUI2MS1Z1YF5B5GU94YT
2000,CUS099,PREMIUM,D7CMFT8LUD8BDTYMW8D167L6XCNG3
1000,CUS029,PREMIUM,N5NACYN
3000,CUS015,PREMIUM,PVLYO
2000,CUS052,STANDARD,JPQ1TNR0A
2000,CUS053,PREMIUM,M5QAZC2IOEHHK
2000,CUS009,STANDARD,UKQZS8SSQGHZMF95MI7C44
1000,CUS015,STANDARD,YLFEP1
3000,CUS048,PREMIUM,J2C6MNUCAJVQLW3MDZYJS6EOLMV2
1000,CUS057,STANDARD,7S9KJ9UDHE07
3000,CUS003,STANDARD,UXCJGOAYADYHOC8EB4YSY2P5QW34
1000,CUS059,PREMIUM,JSLYQKXB1TJC
2000,CUS053,STANDARD,IWNZ00322Y3XVUZI7
1000,CUS032,STANDARD,MMX390XTNZJ4G82T0DMNV9KY71L
2000,CUS004,STANDARD,LRJZMJ0U3PI5U7CGE
1000,CUS003,STANDARD,VFUWMJ
1000,CUS040,STANDARD,U24VLSTG9KJK0H80
1000,CUS072,PREMIUM,RPHJ2GCIY4Y4KBX2L2B5WVFXELI
3000,CUS039,PREMIUM,HMUSFW5B0
1000,CUS047,PREMIUM,6R7B5UKDPTQ
2000,CUS056,PREMIUM,R3FV9C
1000,CUS080,STANDARD,BTYM4YYCRYVX610VIWQ9M5SRF2FU
3000,CUS015,STANDARD,IGPELXEJPFEAAVEJ3VGHDIMFLFFA1O
1000,CUS007,STANDARD,U7M4M5L4SD2L6AFLM
2000,CUS019,STANDARD,HEMLUOKZS06SN1QWP7AQSKEDE5W
3000,CUS008,PREMIUM,2AFUXEQ
3000,CUS041,PREMIUM,4X5T5U8MOKCW033U
2000,CUS060,PREMIUM,JJY0BIUYJZXA1LJLNGB
2000,CUS061,STANDARD,VMB5ZKT9ROM55
2000,CUS056,STANDARD,DWGEU4SJP75N05ATKVT1
3000,CUS016,STANDARD,SVXIX4EB2X0PNUOU4R9VV
3000,CUS025,STANDARD,OPP54BU6GYJUF75
2000,CUS078,PREMIUM,2YMRJXD
2000,CUS032,STANDARD,AUW49JRU5U8MMHSDM76SPY1AT
2000,CUS027,STANDARD,BB0FX3J2Y9K2UG
2000,CUS059,PREMIUM,3SKIUBHDU94
2000,CUS019,PREMIUM,Y9B1UZLUCSUC6DI5EEIJG7KPFXWV
1000,CUS053,PREMIUM,E5Z8D70ZJ9FN2KHQOPD9BDO4CCOOJ
1000,CUS065,PREMIUM,YZB6S5B09ECMCNO
3000,CUS063,STANDARD,FX6KZNJ8ASR9X6YK
1000,CUS097,PREMIUM,MUQZHS2B26ZNLHC
2000,CUS014,STANDARD,TNTX3DOQN6B
2000,CUS002,STANDARD,VN5YU3ZK54
3000,CUS077,PREMIUM,PEGABDARAT2YKGDXNM1XER0BTCHTJQ
2000,CUS027,STANDARD,B4LAHFP39RRB4EJNEZYBC5130
1000,CUS002,STANDARD,ERS4MRBRMP2AC195ODSXFX348K
2000,CUS085,PREMIUM,98JUW0LZX3WSJ580X1FQIVW328KC
2000,CUS065,STANDARD,V8KINZF0H68C7GAQ9KOV5HUX
3000,CUS051,PREMIUM,W0GO3JMA6G5J
1000,CUS089,PREMIUM,ZTN8GMBBBSHN
1000,CUS100,STANDARD,Q2H1WZA
3000,CUS077,PREMIUM,YXNT14C5C5UWBQ4
2000,CUS097,STANDARD,W5BYC5F4Q8FFPG3YVP
3000,CUS061,STANDARD,T92N0GAIB62E6L3
2000,CUS090,PREMIUM,8DQH75L2SKCSV1HJEM45PAYLYCTLOV
3000,CUS075,PREMIUM,2HGKIIB25X1B
3000,CUS068,PREMIUM,8G04CR191EEFQW4Z6PIHBKFLM
2000,CUS085,PREMIUM,Q4EL0H9COMJTIZAXD6AH7R
3000,CUS068,STANDARD,IUP4NM444NGLY9
3000,CUS081,STANDARD,I6JE46EKP
3000,CUS097,PREMIUM,XOQ0D1CUZBMXZ2OI460KP7S5E
2000,CUS077,STANDARD,E9FJCXRZR3VT8UT465
2000,CUS097,STANDARD,VF5V87EQRRS6OUUPMWTM
2000,CUS067,PREMIUM,Q1MISMX89UN37
1000,CUS016,PREMIUM,PNVL5XPZ4R38VJQEQHY9ZAEMQ
2000,CUS059,PREMIUM,0MRD15G41YUHILHXDCERG
3000,CUS069,PREMIUM,G1NCDAHVR
2000,CUS056,STANDARD,OR9WPJB9UOKY
1000,CUS070,STANDARD,FR5HGP0OP3
3000,CUS022,STANDARD,RGAPT1Y2NOGF
2000,CUS092,PREMIUM,JYYB8RN517VUB56Y2NX
1000,CUS091,STANDARD,YKZNNUWZRPSOY4BPE2BYWXYB
2000,CUS056,PREMIUM,F1QWORXQ4KKO77MCYX
1000,CUS098,STANDARD,KF9DQF7
2000,CUS058,STANDARD,J1RLO0TK7EOFDL
2000,CUS071,PREMIUM,KPBMEEGRL8H39XLJ8L
1000,CUS002,PREMIUM,R6B66DZIKD
2000,CUS020,STANDARD,XR3P3LHPKCEY
1000,CUS001,PREMIUM,75Z98Z737WZQ70K65IC
1000,CUS010,PREMIUM,H0YYTXBU5MBN1J
2000,CUS076,STANDARD,TZPJBO2Q5Z33XN3I0DPJGSXDW
2000,CUS050,PREMIUM,SW694C4
1000,CUS046,PREMIUM,T6KAGJ9RDB6
1000,CUS081,PREMIUM,2ZV3W
3000,CUS042,PREMIUM,D7H2516C96EJYV2R
1000,CUS019,STANDARD,YRZOCCT
1000,CUS018,STANDARD,M0J19QNAEKCQ4EO3K5
1000,CUS011,PREMIUM,VX4Q99VU7J7RPOB14RV6T5ZDTQGJ9O
1000,CUS032,PREMIUM,G86X0Z0VT
1000,CUS032,STANDARD,4EUD1Z1J04BVXHTP55ZNZ1PS
1000,CUS079,STANDARD,KUYFGFFAJ815FJD
1000,CUS061,STANDARD,ISXWFC
1000,CUS040,PREMIUM,CFCAMKZ5
1000,CUS035,PREMIUM,7ESIE3QK6G5OSCZVK42W6TSZ
2000,CUS031,PREMIUM,UNP3JJCFDHJG2IJESVUP410H9T
3000,CUS027,PREMIUM,CXKZMWEDCQYL53ZU2IU1ULAKQ
2000,CUS012,PREMIUM,JCIP65RML0CAXVX
2000,CUS001,STANDARD,6MNJV6R7Z7M1C39S83CS
2000,CUS003,PREMIUM,E403OUO2QTCOQZQA7OCO2PZ
1000,CUS056,STANDARD,R880B6T
3000,CUS085,STANDARD,N89SHPY9VL8MA1FVP4BG
1000,CUS096,PREMIUM,SQ0K1NKXGS
2000,CUS070,STANDARD,JHAPERL
1000,CUS098,PREMIUM,H6836H4RFWFWLYM
3000,CUS033,STANDARD,FEKJVK78M4WBVY1G6ZNKM4EO
3000,CUS100,PREMIUM,3YUXMCC2MAWBXV0AU3FIG7
3000,CUS099,STANDARD,I4599VHCUPT81SCGDTIQYJR
2000,CUS053,STANDARD,XE5TT0BBSULFI7GXHGQVU
1000,CUS024,STANDARD,FODRT98F98T9TGZCT0FVRDI
1000,CUS013,STANDARD,4C4XZ8GQ
1000,CUS076,STANDARD,VKLGB4N
3000,CUS091,STANDARD,6P0A7RM59P
1000,CUS056,STANDARD,YM7SWIZ0SRPH0Q5AHZMQILHP
1000,CUS092,STANDARD,PCEZINRHANHA
2000,CUS014,PREMIUM,2JJHXU0Y7R2
3000,CUS026,STANDARD,YWMP55R1DQA
2000,CUS060,STANDARD,D37SN0
1000,CUS037,STANDARD,RL1A47E3WTO2MR
2000,CUS050,PREMIUM,4O2IBP5YO9
3000,CUS083,STANDARD,RX7QGR7T
3000,CUS052,STANDARD,GPSQP97
1000,CUS081,PREMIUM,AJBU90VA4MLGT1QRMZWGY
2000,CUS080,STANDARD,UCVW4P8V5O19
1000,CUS089,STANDARD,IO0CN308
3000,CUS010,STANDARD,92IONNXGCQA0HR2NFVPHFQ8PC4
3000,CUS036,STANDARD,A5N0VGF6ORA1WW29KBGBRMLKOC
3000,CUS023,STANDARD,MIS3D2OICHN
2000,CUS081,PREMIUM,1JEK4YAKXC8L0GFKNEJ0G1OKR7
3000,CUS072,PREMIUM,K8N21L2RUQNBMZSY83F
3000,CUS015,STANDARD,O8H94Z
3000,CUS075,STANDARD,7L8OIP
1000,CUS066,STANDARD,89FV78FQQV9I
1000,CUS006,PREMIUM,NIOF7J2E18FU3KRVBCAB
3000,CUS089,STANDARD,BFUKFFM4G28XDBJWUYH6SSQKF8J84S
2000,CUS067,STANDARD,LS6CUY4C6
2000,CUS060,STANDARD,DAQPYW
3000,CUS044,STANDARD,7R7JZYHP0JR6OUXD
2000,CUS040,STANDARD,YC9C4D0NP093WB7LIEDRDHZQ7H97AQ
3000,CUS094,PREMIUM,L945P7MYM7EZRPJEJZSK7T0TK
1000,CUS032,PREMIUM,IX71NGTQF3CYSYKWXSCLZOXV8LSMB
3000,CUS011,PREMIUM,T0RS676BOGXP967LR
2000,CUS093,STANDARD,DVCSDSPNNNWM7QUHZOJ
1000,CUS012,STANDARD,373H8DMPFM5NIZUOC0CEF65UYG3
3000,CUS053,STANDARD,LNBBG
2000,CUS100,PREMIUM,9I7APYV4
3000,CUS090,PREMIUM,SH0ANZXWIDETE
1000,CUS068,PREMIUM,8SOOZ74V
1000,CUS076,STANDARD,0MKKN6JEP2RVV0EFQCSI780CXBVP5
2000,CUS055,PREMIUM,C7GHI1BCMD7NXYZFBYJ3EUNGLNQVWD
2000,CUS066,STANDARD,G5519JN7QSCHPT9A72
1000,CUS044,PREMIUM,497I0CNOXHDG
3000,CUS048,PREMIUM,BD6XESSLB2QKZ0YS93F7SJ8XYPJ
2000,CUS073,STANDARD,B6TMLMGLOSJ1Z9
1000,CUS053,STANDARD,4JZH30B2LNT9O7OUXP7I9B
2000,CUS001,PREMIUM,HJ1VB9JZW8J1RF9YYW
2000,CUS081,STANDARD,A941GJM7UVH
2000,CUS025,PREMIUM,8JPT6RCBK4OAA61ZY
1000,CUS008,STANDARD,Y6MEFMVBDEY7DRFSEUD30L7M20JDX
1000,CUS082,PREMIUM,B522SZKD2IZ0I
3000,CUS018,PREMIUM,9F54Y
1000,CUS021,STANDARD,QBZ78QEMMM3OFIUWKMWZG38F3ANKG
1000,CUS078,STANDARD,YHO1P
3000,CUS086,PREMIUM,358WYHMN2
1000,CUS086,PREMIUM,QDKUDJZS6CG1RS
1000,CUS031,PREMIUM,QGZ48GJ356K
1000,CUS010,STANDARD,F58LGMQ70K
3000,CUS070,PREMIUM,52O1O8PH6L8U0BVO2B581ZH34DZ5
1000,CUS052,STANDARD,AXAY8JFKLOWUKFZXAV82GQZJE7LEIU
3000,CUS051,PREMIUM,C98RP18S8BKICVCO81Q6SITV69EFS
2000,CUS058,PREMIUM,C2FWLP8Z2Y4M8LB2RYEE3585Y8J165
3000,CUS020,STANDARD,7M5C8U7AZLPXDRB
3000,CUS047,PREMIUM,V3CBHKR8LVXRQL7Z3
3000,CUS051,STANDARD,WSLPI8RZO
1000,CUS070,STANDARD,ZKQFUL8V4LVYKKZ
3000,CUS029,STANDARD,7XGO6G9ZXXB57QY
3000,CUS042,STANDARD,U5SQOAMTH6EH44KDM7VPRCFX
1000,CUS051,PREMIUM,US3GUUM
1000,CUS028,STANDARD,N047GP12UCBRJGSF
1000,CUS100,PREMIUM,3Y7H749DI4
1000,CUS035,PREMIUM,P679WZKIV
3000,CUS100,PREMIUM,DU60282RTKI5V6VR8V
3000,CUS076,PREMIUM,USL6ITHF1VBIACCJ
2000,CUS048,STANDARD,OEPIHUUENAUV4C7N19LGSTS
3000,CUS068,PREMIUM,5J5O122S0JAIX6KXS
1000,CUS009,STANDARD,L8GIMEIMJATFDYAF7P0Q5KN93WB8K4
2000,CUS067,STANDARD,3LLW43UQX9R4IYJCUJF63Y9PGZ
1000,CUS071,STANDARD,2H4LE3NM2NLBULLJN0KG1UETP99
1000,CUS031,STANDARD,XP8NU9TR0H535OK
2000,CUS038,STANDARD,VQQ5H
1000,CUS058,PREMIUM,LL2EK
1000,CUS043,STANDARD,375HN5UI97PIJBGIXZD9MLCCQ9
2000,CUS078,PREMIUM,662WNX6WLP8ZDCMBRTPYF
3000,CUS074,PREMIUM,3EWKNFBJ
3000,CUS074,STANDARD,WBFTM4R6MDMA04FN5FHJZDJJHNKH3
2000,CUS060,STANDARD,HFHHYZ
1000,CUS017,STANDARD,HC2IV7
2000,CUS032,STANDARD,NCSM1YVN8AL3T7GJSLGFSB9Z
3000,CUS068,STANDARD,AUIJSYIBMXWYEAN
3000,CUS086,PREMIUM,5BGO3HJRM
2000,CUS046,PREMIUM,XYTINBQEJBJ4D1HXK4O95R
1000,CUS022,STANDARD,F11B0OIIS7GVUQKAOSC
1000,CUS008,STANDARD,XZ52X
2000,CUS040,STANDARD,2WXS1LPQ4GIQ31AH
1000,CUS072,STANDARD,H6HCNB09OG2ZRF5K17C8A7GX2GJBG
